id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status,corrupted_loan_intent,person_home_ownership_person_age,interest_rate_tier
48471,37,55000,RENT,0.0,PERSONAL,C,1200000,14.65,0.22,N,14,0,corrupted_PERSONAL,RENT_37,Medium Rate
48472,34,60353,RENT,13.0,EDUCATION,B,8500,11.36,0.14,N,7,0,corrupted_EDUCATION,RENT_34,Medium Rate
48473,26,65000,RENT,-9.536996351000948,DEBTCONSOLIDATION,C,700000,12.99,0.11,N,3,0,corrupted_DEBTCONSOLIDATION,RENT_26,Medium Rate
48474,30,70000,RENT,14.0,EDUCATION,A,840000,7.88,0.12,N,5,0,corrupted_EDUCATION,RENT_30,Low Rate
48475,29,140000,RENT,13.0,MEDICAL,A,6000,6.99,0.04,N,10,0,corrupted_MEDICAL,RENT_29,Low Rate
48476,28,75000,RENT,-0.5700053474369744,MEDICAL,A,2500,7.66,0.03,N,10,0,corrupted_MEDICAL,RENT_28,Low Rate
48477,23,35000,RENT,3.0,EDUCATION,A,4000,6.03,0.11,N,3,0,corrupted_EDUCATION,RENT_23,Low Rate
48478,25,36000,RENT,3.0,HOMEIMPROVEMENT,C,360000,13.11,0.1,N,2,1,corrupted_HOMEIMPROVEMENT,RENT_25,Medium Rate
48479,41,52000,RENT,20.0,PERSONAL,A,8000,6.62,0.15,N,16,0,corrupted_PERSONAL,RENT_41,Low Rate
48480,23,69000,RENT,3.0,DEBTCONSOLIDATION,D,12000,14.09,0.17,N,3,1,corrupted_DEBTCONSOLIDATION,RENT_23,Medium Rate
48481,29,28596,RENT,6.0,EDUCATION,A,2000,6.92,0.07,N,9,0,corrupted_EDUCATION,RENT_29,Low Rate
48482,23,42000,RENT,7.0,VENTURE,B,3600,10.99,0.09,N,3,0,corrupted_VENTURE,RENT_23,Medium Rate
48483,23,80000,RENT,0.0,VENTURE,A,8000,9.63,0.1,N,2,0,corrupted_VENTURE,RENT_23,Low Rate
48484,23,27000,RENT,-4.970616521912496,PERSONAL,B,200000,12.21,0.07,N,2,0,corrupted_PERSONAL,RENT_23,Medium Rate
48485,28,65000,RENT,2.43891761213989,EDUCATION,A,7500,7.29,0.12,N,7,0,corrupted_EDUCATION,RENT_28,Low Rate
48486,25,53155,RENT,10.0,VENTURE,A,4000,6.76,0.07,N,2,0,corrupted_VENTURE,RENT_25,Low Rate
48487,27,60000,RENT,1.0,PERSONAL,missing,2000000,12.53,0.33,N,6,0,corrupted_PERSONAL,RENT_27,Medium Rate
48488,22,48000,RENT,0.0,EDUCATION,missing,3800,7.9,0.08,N,4,0,corrupted_EDUCATION,RENT_22,Low Rate
48489,27,31200,RENT,0.7572460651799768,MEDICAL,B,3600,12.53,0.12,N,6,0,corrupted_MEDICAL,RENT_27,Medium Rate
48490,30,106000,RENT,14.0,HOMEIMPROVEMENT,missing,10000,12.69,0.09,N,10,0,corrupted_HOMEIMPROVEMENT,RENT_30,Medium Rate
48491,32,30000,RENT,1.0,PERSONAL,missing,6000,7.88,0.2,N,6,0,corrupted_PERSONAL,RENT_32,Low Rate
48492,24,30000,RENT,2.0,MEDICAL,B,3000,10.95,0.1,N,3,0,corrupted_MEDICAL,RENT_24,Medium Rate
48493,22,54000,RENT,-1.6598376909697494,EDUCATION,C,5000,15.23,0.09,N,2,0,corrupted_EDUCATION,RENT_22,Medium Rate
48494,26,34000,RENT,4.649974643569013,PERSONAL,C,1500,15.27,0.04,N,3,1,corrupted_PERSONAL,RENT_26,Medium Rate
48495,25,63000,RENT,9.037357881354394,HOMEIMPROVEMENT,E,18000,17.39,0.28,N,2,1,corrupted_HOMEIMPROVEMENT,RENT_25,Medium Rate
48496,22,38400,RENT,4.0,EDUCATION,B,11100,9.63,0.28,N,4,0,corrupted_EDUCATION,RENT_22,Low Rate
48497,31,33600,RENT,4.0,DEBTCONSOLIDATION,missing,3000,12.69,0.09,N,10,0,corrupted_DEBTCONSOLIDATION,RENT_31,Medium Rate
48498,24,55000,RENT,13.405001894730182,EDUCATION,A,1000000,7.49,0.18,N,3,0,corrupted_EDUCATION,RENT_24,Low Rate
48499,35,60000,RENT,4.901976903734797,HOMEIMPROVEMENT,A,14500,7.9,0.24,N,6,0,corrupted_HOMEIMPROVEMENT,RENT_35,Low Rate
48500,29,51360,RENT,0.0,HOMEIMPROVEMENT,A,10000,8.49,0.19,N,10,0,corrupted_HOMEIMPROVEMENT,RENT_29,Low Rate
48501,25,28800,RENT,3.0,MEDICAL,B,4000,10.37,0.14,N,2,0,corrupted_MEDICAL,RENT_25,Medium Rate
48502,25,60000,RENT,19.57326279196267,MEDICAL,A,4000,7.9,0.07,N,2,0,corrupted_MEDICAL,RENT_25,Low Rate
48503,21,35000,RENT,5.0,PERSONAL,B,800000,10.65,0.23,N,4,0,corrupted_PERSONAL,RENT_21,Medium Rate
48504,24,49500,RENT,2.0,PERSONAL,C,9000,15.23,0.19,N,3,0,corrupted_PERSONAL,RENT_24,Medium Rate
48505,21,30000,RENT,14.529320067503491,DEBTCONSOLIDATION,A,300000,8.94,0.1,N,4,0,corrupted_DEBTCONSOLIDATION,RENT_21,Low Rate
48506,32,67000,RENT,14.715942273486831,MEDICAL,A,300000,6.03,0.04,N,6,0,corrupted_MEDICAL,RENT_32,Low Rate
48507,28,90000,RENT,1.0,DEBTCONSOLIDATION,B,5000,10.99,0.06,N,8,0,corrupted_DEBTCONSOLIDATION,RENT_28,Medium Rate
48508,32,52000,RENT,16.0,EDUCATION,B,7000,10.99,0.13,N,8,0,corrupted_EDUCATION,RENT_32,Medium Rate
48509,29,72000,RENT,0.0,HOMEIMPROVEMENT,B,16000,12.18,0.22,N,9,0,corrupted_HOMEIMPROVEMENT,RENT_29,Medium Rate
48510,21,30000,RENT,2.0,VENTURE,B,1000000,10.75,0.33,N,4,0,corrupted_VENTURE,RENT_21,Medium Rate
48511,28,82000,RENT,12.0,VENTURE,missing,10000,10.59,0.12,N,7,0,corrupted_VENTURE,RENT_28,Medium Rate
48512,23,36000,RENT,4.0,EDUCATION,C,600000,13.22,0.17,N,4,0,corrupted_EDUCATION,RENT_23,Medium Rate
48513,25,85000,RENT,24.8502697399218,HOMEIMPROVEMENT,A,10000,8.49,0.12,N,4,0,corrupted_HOMEIMPROVEMENT,RENT_25,Low Rate
48514,32,140000,RENT,3.0,VENTURE,B,14000,10.38,0.1,N,7,0,corrupted_VENTURE,RENT_32,Medium Rate
48515,28,234600,RENT,12.0,VENTURE,B,6000,10.59,0.03,N,6,0,corrupted_VENTURE,RENT_28,Medium Rate
48516,27,38400,RENT,3.0,PERSONAL,missing,3000,10.59,0.08,N,9,0,corrupted_PERSONAL,RENT_27,Medium Rate
48517,33,183000,RENT,7.0,DEBTCONSOLIDATION,B,20000,11.36,0.11,N,10,0,corrupted_DEBTCONSOLIDATION,RENT_33,Medium Rate
48518,21,52000,RENT,8.302373527409202,PERSONAL,B,2500,10.99,0.05,N,3,0,corrupted_PERSONAL,RENT_21,Medium Rate
48519,29,80000,RENT,13.0,DEBTCONSOLIDATION,A,600000,7.88,0.07,N,7,0,corrupted_DEBTCONSOLIDATION,RENT_29,Low Rate
48520,25,94976,RENT,9.0,MEDICAL,A,4500,5.42,0.05,N,2,0,corrupted_MEDICAL,RENT_25,Low Rate
48521,25,87000,RENT,-3.4171730864813132,EDUCATION,missing,20000,11.49,0.23,N,2,0,corrupted_EDUCATION,RENT_25,Medium Rate
48522,24,96000,RENT,8.0,EDUCATION,B,14400,10.59,0.15,N,4,0,corrupted_EDUCATION,RENT_24,Medium Rate
48523,23,130000,RENT,-2.274094147429213,VENTURE,C,1450000,14.26,0.11,N,2,0,corrupted_VENTURE,RENT_23,Medium Rate
48524,23,57200,RENT,4.050724155519069,PERSONAL,A,550000,6.03,0.1,N,3,0,corrupted_PERSONAL,RENT_23,Low Rate
48525,21,44000,RENT,4.082402291133763,PERSONAL,D,13000,15.7,0.3,N,4,1,corrupted_PERSONAL,RENT_21,Medium Rate
48526,29,72000,RENT,6.0,HOMEIMPROVEMENT,A,3000,5.42,0.04,N,10,0,corrupted_HOMEIMPROVEMENT,RENT_29,Low Rate
48527,22,40000,RENT,1.128146298972375,EDUCATION,missing,7500,7.9,0.19,N,2,0,corrupted_EDUCATION,RENT_22,Low Rate
48528,24,84000,RENT,8.0,VENTURE,A,12000,7.29,0.14,N,3,0,corrupted_VENTURE,RENT_24,Low Rate
48529,26,87000,RENT,0.0,HOMEIMPROVEMENT,missing,15000,9.25,0.17,N,4,0,corrupted_HOMEIMPROVEMENT,RENT_26,Low Rate
48530,28,42000,RENT,-3.6711414599803174,VENTURE,B,500000,10.59,0.12,N,7,0,corrupted_VENTURE,RENT_28,Medium Rate
48531,24,25000,RENT,4.0,DEBTCONSOLIDATION,D,8000,16.77,0.32,N,4,1,corrupted_DEBTCONSOLIDATION,RENT_24,Medium Rate
48532,27,54000,RENT,9.0,EDUCATION,C,8000,15.23,0.15,N,8,1,corrupted_EDUCATION,RENT_27,Medium Rate
48533,24,80000,RENT,8.0,EDUCATION,A,7000,5.79,0.09,N,4,0,corrupted_EDUCATION,RENT_24,Low Rate
48534,29,180000,RENT,2.0,HOMEIMPROVEMENT,A,10050,8.0,0.05,N,8,0,corrupted_HOMEIMPROVEMENT,RENT_29,Low Rate
48535,24,79500,RENT,8.0,PERSONAL,D,2500000,17.58,0.31,N,4,0,corrupted_PERSONAL,RENT_24,Medium Rate
48536,34,80000,RENT,17.0,MEDICAL,B,7500,10.01,0.09,N,8,0,corrupted_MEDICAL,RENT_34,Medium Rate
48537,22,56000,RENT,6.0,VENTURE,C,15000,14.35,0.27,N,4,0,corrupted_VENTURE,RENT_22,Medium Rate
48538,28,30000,RENT,7.434139505430377,MEDICAL,C,100000,13.72,0.03,N,10,0,corrupted_MEDICAL,RENT_28,Medium Rate
48539,21,24000,RENT,4.478258916128344,HOMEIMPROVEMENT,D,1500,14.96,0.06,N,3,1,corrupted_HOMEIMPROVEMENT,RENT_21,Medium Rate
48540,23,44004,RENT,0.0,PERSONAL,C,700000,13.57,0.16,N,3,1,corrupted_PERSONAL,RENT_23,Medium Rate
48541,36,33000,RENT,0.0,MEDICAL,A,10000,7.51,0.3,N,12,0,corrupted_MEDICAL,RENT_36,Low Rate
48542,22,30000,RENT,1.0,MEDICAL,B,720000,9.91,0.25,N,4,0,corrupted_MEDICAL,RENT_22,Low Rate
48543,21,33996,RENT,5.0,MEDICAL,D,15000,14.96,0.44,N,2,1,corrupted_MEDICAL,RENT_21,Medium Rate
48544,34,190000,RENT,5.0,HOMEIMPROVEMENT,A,24000,6.99,0.13,N,9,0,corrupted_HOMEIMPROVEMENT,RENT_34,Low Rate
48545,28,59004,RENT,1.0,PERSONAL,D,20000,14.84,0.34,N,7,1,corrupted_PERSONAL,RENT_28,Medium Rate
48546,23,29004,RENT,0.0,DEBTCONSOLIDATION,D,180000,14.59,0.06,N,2,1,corrupted_DEBTCONSOLIDATION,RENT_23,Medium Rate
48547,21,25000,RENT,8.786161510523879,EDUCATION,A,5000,7.14,0.2,N,3,0,corrupted_EDUCATION,RENT_21,Low Rate
48548,22,60000,RENT,6.0,VENTURE,B,9000,11.58,0.15,N,3,0,corrupted_VENTURE,RENT_22,Medium Rate
48549,36,60000,RENT,3.0,DEBTCONSOLIDATION,missing,7000,11.49,0.12,N,14,0,corrupted_DEBTCONSOLIDATION,RENT_36,Medium Rate
48550,37,70000,RENT,4.592545432582128,VENTURE,A,12000,7.29,0.17,N,17,0,corrupted_VENTURE,RENT_37,Low Rate
48551,24,60000,RENT,2.9414875618185556,HOMEIMPROVEMENT,C,9000,13.61,0.15,N,2,0,corrupted_HOMEIMPROVEMENT,RENT_24,Medium Rate
48552,29,225000,RENT,11.0,VENTURE,B,1900000,10.62,0.09,N,9,0,corrupted_VENTURE,RENT_29,Medium Rate
48553,24,95000,RENT,4.968538580537622,MEDICAL,A,6000,5.42,0.06,N,2,0,corrupted_MEDICAL,RENT_24,Low Rate
48554,24,70000,RENT,8.0,EDUCATION,C,20000,14.72,0.29,N,2,0,corrupted_EDUCATION,RENT_24,Medium Rate
48555,24,75000,RENT,5.0,MEDICAL,B,2000000,10.74,0.27,N,3,0,corrupted_MEDICAL,RENT_24,Medium Rate
48556,24,24000,RENT,0.0,MEDICAL,missing,10000,10.65,0.42,N,2,1,corrupted_MEDICAL,RENT_24,Medium Rate
48557,35,64402,RENT,4.0,PERSONAL,B,13800,11.99,0.21,N,5,0,corrupted_PERSONAL,RENT_35,Medium Rate
48558,37,30000,RENT,0.0,PERSONAL,C,6600,13.57,0.22,N,12,0,corrupted_PERSONAL,RENT_37,Medium Rate
48559,24,50000,RENT,4.112146436797941,VENTURE,A,10000,7.49,0.2,N,2,0,corrupted_VENTURE,RENT_24,Low Rate
48560,37,59004,RENT,2.0,DEBTCONSOLIDATION,D,2000,15.05,0.03,N,11,1,corrupted_DEBTCONSOLIDATION,RENT_37,Medium Rate
48561,30,65000,RENT,1.0,MEDICAL,C,700000,13.79,0.11,N,10,0,corrupted_MEDICAL,RENT_30,Medium Rate
48562,24,28800,RENT,2.0,DEBTCONSOLIDATION,missing,7000,10.74,0.25,N,3,0,corrupted_DEBTCONSOLIDATION,RENT_24,Medium Rate
48563,29,28000,RENT,10.0,EDUCATION,C,14500,13.43,0.5,N,5,0,corrupted_EDUCATION,RENT_29,Medium Rate
48564,25,32535,RENT,13.206768124747935,MEDICAL,B,4000,10.95,0.12,N,3,0,corrupted_MEDICAL,RENT_25,Medium Rate
48565,24,40000,RENT,8.0,PERSONAL,A,3000,5.42,0.07,N,4,0,corrupted_PERSONAL,RENT_24,Low Rate
48566,22,55000,RENT,5.0,EDUCATION,E,6000,16.35,0.11,N,4,0,corrupted_EDUCATION,RENT_22,Medium Rate
48567,36,42000,RENT,0.0,VENTURE,missing,10000,13.98,0.24,N,11,0,corrupted_VENTURE,RENT_36,Medium Rate
48568,29,38400,RENT,5.0,PERSONAL,A,3000,5.42,0.08,N,6,0,corrupted_PERSONAL,RENT_29,Low Rate
48569,28,42000,RENT,0.0,PERSONAL,C,14000,14.27,0.33,N,8,1,corrupted_PERSONAL,RENT_28,Medium Rate
48570,22,70000,RENT,6.0,EDUCATION,C,6000,13.85,0.09,N,4,0,corrupted_EDUCATION,RENT_22,Medium Rate
48571,34,83000,RENT,0.0,PERSONAL,A,2500,7.14,0.03,N,9,1,corrupted_PERSONAL,RENT_34,Low Rate
48572,25,74700,RENT,5.0,DEBTCONSOLIDATION,B,2425000,10.62,0.32,N,3,0,corrupted_DEBTCONSOLIDATION,RENT_25,Medium Rate
48573,39,36000,RENT,1.0,DEBTCONSOLIDATION,missing,6000,10.25,0.17,N,14,0,corrupted_DEBTCONSOLIDATION,RENT_39,Medium Rate
48574,36,50000,RENT,3.392380291463851,HOMEIMPROVEMENT,B,300000,11.49,0.06,N,14,0,corrupted_HOMEIMPROVEMENT,RENT_36,Medium Rate
48575,23,55000,RENT,7.0,EDUCATION,A,4000,6.03,0.07,N,2,0,corrupted_EDUCATION,RENT_23,Low Rate
48576,23,36000,RENT,2.0,PERSONAL,A,1500,5.99,0.04,N,3,0,corrupted_PERSONAL,RENT_23,Low Rate
48577,23,42000,RENT,7.832562696624661,EDUCATION,C,2500,15.27,0.06,N,4,0,corrupted_EDUCATION,RENT_23,Medium Rate
48578,21,40000,RENT,5.0,DEBTCONSOLIDATION,B,5000,9.99,0.13,N,4,0,corrupted_DEBTCONSOLIDATION,RENT_21,Low Rate
48579,22,93000,RENT,11.760660719486888,EDUCATION,C,2000000,13.48,0.22,N,3,1,corrupted_EDUCATION,RENT_22,Medium Rate
48580,21,36000,RENT,5.0,EDUCATION,B,150000,10.0,0.04,N,4,0,corrupted_EDUCATION,RENT_21,Medium Rate
48581,22,30000,RENT,6.0,EDUCATION,B,10000,9.25,0.33,N,2,1,corrupted_EDUCATION,RENT_22,Low Rate
48582,22,33500,RENT,4.0,EDUCATION,B,10000,11.99,0.3,N,3,0,corrupted_EDUCATION,RENT_22,Medium Rate
48583,31,83500,RENT,1.1996648759411765,VENTURE,B,3500,11.83,0.04,N,5,0,corrupted_VENTURE,RENT_31,Medium Rate
48584,24,33000,RENT,1.0,MEDICAL,C,11500,13.85,0.34,N,2,1,corrupted_MEDICAL,RENT_24,Medium Rate
48585,30,46000,RENT,-2.8515587648089595,PERSONAL,C,12000,12.61,0.26,N,6,0,corrupted_PERSONAL,RENT_30,Medium Rate
48586,25,86000,RENT,4.0,MEDICAL,B,20000,11.71,0.23,N,2,0,corrupted_MEDICAL,RENT_25,Medium Rate
48587,25,50000,RENT,3.0,HOMEIMPROVEMENT,A,20000,5.99,0.4,N,3,1,corrupted_HOMEIMPROVEMENT,RENT_25,Low Rate
48588,22,37850,RENT,-6.9102592146202895,DEBTCONSOLIDATION,B,6200,10.65,0.16,N,2,0,corrupted_DEBTCONSOLIDATION,RENT_22,Medium Rate
48589,29,70000,RENT,8.0,PERSONAL,A,1200000,5.79,0.17,N,6,0,corrupted_PERSONAL,RENT_29,Low Rate
48590,24,95000,RENT,3.6107091541183127,VENTURE,B,2000000,11.11,0.21,N,3,0,corrupted_VENTURE,RENT_24,Medium Rate
48591,39,67000,RENT,0.9325453335271225,PERSONAL,A,3000,5.99,0.04,N,17,0,corrupted_PERSONAL,RENT_39,Low Rate
48592,29,60000,RENT,7.0,MEDICAL,A,1000000,6.17,0.17,N,8,0,corrupted_MEDICAL,RENT_29,Low Rate
48593,24,150000,RENT,2.0,EDUCATION,B,24000,9.91,0.16,N,3,0,corrupted_EDUCATION,RENT_24,Low Rate
48594,46,52000,RENT,4.0,DEBTCONSOLIDATION,B,7000,11.49,0.13,N,13,0,corrupted_DEBTCONSOLIDATION,RENT_46,Medium Rate
48595,28,70000,RENT,9.0,HOMEIMPROVEMENT,B,12000,11.48,0.17,N,10,0,corrupted_HOMEIMPROVEMENT,RENT_28,Medium Rate
48596,23,90000,RENT,19.900950126395298,EDUCATION,B,8000,11.71,0.09,N,2,0,corrupted_EDUCATION,RENT_23,Medium Rate
48597,23,62900,RENT,5.0,MEDICAL,E,20000,17.51,0.27,N,2,1,corrupted_MEDICAL,RENT_23,Medium Rate
48598,51,70000,RENT,1.0,PERSONAL,A,7000,7.9,0.1,N,20,0,corrupted_PERSONAL,RENT_51,Low Rate
48599,34,38400,RENT,1.050999139236107,DEBTCONSOLIDATION,B,9500,10.59,0.24,N,7,0,corrupted_DEBTCONSOLIDATION,RENT_34,Medium Rate
48600,23,36000,RENT,2.0,EDUCATION,B,800000,10.59,0.22,N,3,0,corrupted_EDUCATION,RENT_23,Medium Rate
48601,22,48500,RENT,6.0,DEBTCONSOLIDATION,C,5000,14.26,0.1,N,3,0,corrupted_DEBTCONSOLIDATION,RENT_22,Medium Rate
48602,24,100000,RENT,4.0,EDUCATION,missing,300000,16.77,0.03,N,2,1,corrupted_EDUCATION,RENT_24,Medium Rate
48603,22,84996,RENT,14.152935084562243,MEDICAL,B,8000,12.69,0.09,N,2,0,corrupted_MEDICAL,RENT_22,Medium Rate
48604,25,40000,RENT,1.0,HOMEIMPROVEMENT,C,3000,13.98,0.07,N,2,1,corrupted_HOMEIMPROVEMENT,RENT_25,Medium Rate
48605,22,60000,RENT,4.0,VENTURE,B,4000,11.49,0.07,N,2,0,corrupted_VENTURE,RENT_22,Medium Rate
48606,38,48000,RENT,4.0,PERSONAL,B,5000,11.14,0.1,N,14,0,corrupted_PERSONAL,RENT_38,Medium Rate
48607,27,30000,RENT,-6.356272555282512,PERSONAL,A,5000,6.91,0.17,N,6,0,corrupted_PERSONAL,RENT_27,Low Rate
48608,22,43000,RENT,7.0,EDUCATION,B,4000,10.37,0.09,N,3,0,corrupted_EDUCATION,RENT_22,Medium Rate
48609,30,33996,RENT,2.0,PERSONAL,D,5000,14.96,0.15,N,8,1,corrupted_PERSONAL,RENT_30,Medium Rate
48610,23,96000,RENT,7.0,DEBTCONSOLIDATION,D,10000,15.99,0.1,N,3,1,corrupted_DEBTCONSOLIDATION,RENT_23,Medium Rate
48611,27,35000,RENT,5.0,MEDICAL,C,1500,13.49,0.04,N,8,0,corrupted_MEDICAL,RENT_27,Medium Rate
48612,23,80500,RENT,0.0,VENTURE,B,4000,10.99,0.05,N,2,0,corrupted_VENTURE,RENT_23,Medium Rate
48613,27,42000,RENT,4.0,VENTURE,missing,6000,11.78,0.14,N,10,0,corrupted_VENTURE,RENT_27,Medium Rate
48614,24,44000,RENT,4.0,HOMEIMPROVEMENT,A,6500,6.17,0.15,N,3,1,corrupted_HOMEIMPROVEMENT,RENT_24,Low Rate
48615,26,65000,RENT,10.0,EDUCATION,A,15000,7.88,0.23,N,2,0,corrupted_EDUCATION,RENT_26,Low Rate
48616,23,30000,RENT,4.0,DEBTCONSOLIDATION,D,360000,15.99,0.12,N,2,1,corrupted_DEBTCONSOLIDATION,RENT_23,Medium Rate
48617,28,70000,RENT,6.0,MEDICAL,A,10000,6.91,0.14,N,6,0,corrupted_MEDICAL,RENT_28,Low Rate
48618,24,50000,RENT,5.0,EDUCATION,B,18000,9.91,0.36,N,3,1,corrupted_EDUCATION,RENT_24,Low Rate
48619,47,30000,RENT,6.0,DEBTCONSOLIDATION,C,7000,12.73,0.23,N,17,1,corrupted_DEBTCONSOLIDATION,RENT_47,Medium Rate
48620,39,57996,RENT,4.0,DEBTCONSOLIDATION,B,7500,12.53,0.13,N,13,0,corrupted_DEBTCONSOLIDATION,RENT_39,Medium Rate
48621,29,72000,RENT,6.0,PERSONAL,missing,2100000,11.99,0.29,N,8,0,corrupted_PERSONAL,RENT_29,Medium Rate
48622,32,72000,RENT,13.0,MEDICAL,A,8000,7.14,0.11,N,10,0,corrupted_MEDICAL,RENT_32,Low Rate
48623,22,49000,RENT,6.0,EDUCATION,D,15250,13.36,0.3,N,2,0,corrupted_EDUCATION,RENT_22,Medium Rate
48624,24,75000,RENT,0.0,VENTURE,missing,12500,11.11,0.17,N,4,0,corrupted_VENTURE,RENT_24,Medium Rate
48625,22,75000,RENT,-5.269904351826504,EDUCATION,A,6000,5.42,0.08,N,4,0,corrupted_EDUCATION,RENT_22,Low Rate
48626,31,35000,RENT,0.0,HOMEIMPROVEMENT,B,3600,10.59,0.1,N,9,0,corrupted_HOMEIMPROVEMENT,RENT_31,Medium Rate
48627,22,48000,RENT,7.0,VENTURE,C,5000,14.27,0.1,N,2,0,corrupted_VENTURE,RENT_22,Medium Rate
48628,23,36000,RENT,5.0,EDUCATION,D,1200000,15.31,0.33,N,3,0,corrupted_EDUCATION,RENT_23,Medium Rate
48629,24,82800,RENT,2.0,VENTURE,C,20000,11.22,0.25,N,3,0,corrupted_VENTURE,RENT_24,Medium Rate
48630,31,90000,RENT,15.0,HOMEIMPROVEMENT,A,21000,6.03,0.23,N,7,0,corrupted_HOMEIMPROVEMENT,RENT_31,Low Rate
48631,31,120000,RENT,0.0,VENTURE,missing,20000,11.14,0.17,N,9,0,corrupted_VENTURE,RENT_31,Medium Rate
48632,22,24000,RENT,0.0,PERSONAL,A,240000,7.49,0.1,N,4,0,corrupted_PERSONAL,RENT_22,Low Rate
48633,26,75852,RENT,-4.48343726338677,DEBTCONSOLIDATION,B,400000,9.32,0.05,N,4,0,corrupted_DEBTCONSOLIDATION,RENT_26,Low Rate
48634,22,36000,RENT,6.0,DEBTCONSOLIDATION,A,4000,6.76,0.11,N,3,0,corrupted_DEBTCONSOLIDATION,RENT_22,Low Rate
48635,25,80000,RENT,5.0,PERSONAL,A,6000,7.49,0.07,N,4,0,corrupted_PERSONAL,RENT_25,Low Rate
48636,25,65000,RENT,9.0,DEBTCONSOLIDATION,C,6000,13.49,0.09,N,2,0,corrupted_DEBTCONSOLIDATION,RENT_25,Medium Rate
48637,23,50000,RENT,7.0,MEDICAL,A,1500000,7.9,0.3,N,3,0,corrupted_MEDICAL,RENT_23,Low Rate
48638,27,43200,RENT,4.0,EDUCATION,B,13000,12.42,0.3,N,6,0,corrupted_EDUCATION,RENT_27,Medium Rate
48639,43,150000,RENT,1.0,VENTURE,B,15000,11.14,0.1,N,17,0,corrupted_VENTURE,RENT_43,Medium Rate
48640,26,46800,RENT,1.0,MEDICAL,A,5000,6.76,0.11,N,2,0,corrupted_MEDICAL,RENT_26,Low Rate
48641,24,99000,RENT,8.053339138486365,MEDICAL,A,12250,7.29,0.12,N,2,0,corrupted_MEDICAL,RENT_24,Low Rate
48642,31,85000,RENT,2.0,DEBTCONSOLIDATION,B,10000,11.71,0.12,N,8,0,corrupted_DEBTCONSOLIDATION,RENT_31,Medium Rate
48643,23,72000,RENT,5.0,EDUCATION,B,20000,10.99,0.28,N,2,0,corrupted_EDUCATION,RENT_23,Medium Rate
48644,24,80000,RENT,0.0,VENTURE,A,10000,6.62,0.13,N,2,0,corrupted_VENTURE,RENT_24,Low Rate
48645,24,36000,RENT,1.0,EDUCATION,D,800000,14.42,0.22,N,3,1,corrupted_EDUCATION,RENT_24,Medium Rate
48646,33,44000,RENT,10.0,PERSONAL,A,1000000,5.42,0.23,N,6,0,corrupted_PERSONAL,RENT_33,Low Rate
48647,22,64800,RENT,5.0,MEDICAL,B,11000,11.86,0.17,N,4,0,corrupted_MEDICAL,RENT_22,Medium Rate
48648,21,30000,RENT,7.03593437313386,EDUCATION,B,1325000,11.49,0.44,N,2,1,corrupted_EDUCATION,RENT_21,Medium Rate
48649,23,52500,RENT,7.0,DEBTCONSOLIDATION,B,4000,12.69,0.08,N,3,0,corrupted_DEBTCONSOLIDATION,RENT_23,Medium Rate
48650,29,36000,RENT,1.0,VENTURE,A,3000,6.76,0.08,N,5,0,corrupted_VENTURE,RENT_29,Low Rate
48651,25,44000,RENT,2.0,VENTURE,A,5550,7.51,0.13,N,3,0,corrupted_VENTURE,RENT_25,Low Rate
48652,24,85000,RENT,0.0,VENTURE,B,100000,11.71,0.01,N,3,0,corrupted_VENTURE,RENT_24,Medium Rate
48653,22,30000,RENT,7.0,EDUCATION,A,7500,5.79,0.24,N,2,0,corrupted_EDUCATION,RENT_22,Low Rate
48654,32,60000,RENT,2.0,DEBTCONSOLIDATION,B,16000,11.89,0.27,N,9,0,corrupted_DEBTCONSOLIDATION,RENT_32,Medium Rate
48655,26,75000,RENT,14.21685472823194,EDUCATION,A,10000,6.99,0.13,N,3,0,corrupted_EDUCATION,RENT_26,Low Rate
48656,36,69600,RENT,3.0,PERSONAL,A,6000,6.54,0.09,N,12,0,corrupted_PERSONAL,RENT_36,Low Rate
48657,29,12000,RENT,5.0,PERSONAL,D,6200,16.29,0.48,N,8,1,corrupted_PERSONAL,RENT_29,Medium Rate
48658,26,38000,RENT,4.0,MEDICAL,B,8000,12.21,0.21,N,2,0,corrupted_MEDICAL,RENT_26,Medium Rate
48659,25,98004,RENT,0.0,PERSONAL,A,500000,8.49,0.05,N,2,0,corrupted_PERSONAL,RENT_25,Low Rate
48660,24,40000,RENT,-6.863513396529864,VENTURE,B,5000,12.69,0.13,N,4,0,corrupted_VENTURE,RENT_24,Medium Rate
48661,23,68004,RENT,17.446845912022532,EDUCATION,C,16000,12.87,0.24,N,4,0,corrupted_EDUCATION,RENT_23,Medium Rate
48662,33,20000,RENT,4.0,MEDICAL,C,4350,13.85,0.23,N,10,0,corrupted_MEDICAL,RENT_33,Medium Rate
48663,23,48000,RENT,0.0,EDUCATION,A,15000,6.92,0.31,N,4,1,corrupted_EDUCATION,RENT_23,Low Rate
48664,26,38004,RENT,0.0,MEDICAL,A,350000,6.91,0.09,N,4,0,corrupted_MEDICAL,RENT_26,Low Rate
48665,36,50000,RENT,6.0,MEDICAL,missing,8500,13.35,0.17,N,11,0,corrupted_MEDICAL,RENT_36,Medium Rate
