loan_to_income_ratio,loan_to_income_band
0.23,Moderate Ratio
0.09,Low Ratio
0.13,Moderate Ratio
0.17,Moderate Ratio
0.17,Moderate Ratio
0.14,Moderate Ratio
0.05,Low Ratio
0.16,Moderate Ratio
0.14,Moderate Ratio
0.1,Moderate Ratio
150.0,High Ratio
0.25,Moderate Ratio
0.21,Moderate Ratio
0.05,Low Ratio
0.13,Moderate Ratio
0.01,Low Ratio
0.07,Low Ratio
0.15,Moderate Ratio
0.3,Moderate Ratio
0.09,Low Ratio
222.22,High Ratio
0.04,Low Ratio
0.12,Moderate Ratio
0.22,Moderate Ratio
0.14,Moderate Ratio
0.11,Moderate Ratio
0.12,Moderate Ratio
0.04,Low Ratio
0.03,Low Ratio
0.11,Moderate Ratio
0.1,Moderate Ratio
0.15,Moderate Ratio
0.17,Moderate Ratio
0.07,Low Ratio
0.09,Low Ratio
0.1,Moderate Ratio
0.07,Low Ratio
0.12,Moderate Ratio
0.08,Low Ratio
0.33,High Ratio
0.08,Low Ratio
0.12,Moderate Ratio
0.09,Low Ratio
0.2,Moderate Ratio
0.1,Moderate Ratio
0.09,Low Ratio
44.12,High Ratio
0.29,Moderate Ratio
0.29,Moderate Ratio
0.09,Low Ratio
0.18,Moderate Ratio
0.24,Moderate Ratio
0.19,Moderate Ratio
0.14,Moderate Ratio
0.07,Low Ratio
0.23,Moderate Ratio
181.82,High Ratio
0.1,Moderate Ratio
0.04,Low Ratio
0.06,Low Ratio
0.13,Moderate Ratio
0.22,Moderate Ratio
0.33,High Ratio
0.12,Moderate Ratio
0.17,Moderate Ratio
0.12,Moderate Ratio
0.1,Moderate Ratio
25.58,High Ratio
0.08,Low Ratio
0.11,Moderate Ratio
0.05,Low Ratio
0.08,Low Ratio
0.05,Low Ratio
0.23,Moderate Ratio
0.15,Moderate Ratio
0.11,Moderate Ratio
0.1,Low Ratio
0.3,Moderate Ratio
0.04,Low Ratio
187.5,High Ratio
0.14,Moderate Ratio
0.17,Moderate Ratio
119.05,High Ratio
0.32,High Ratio
0.15,Moderate Ratio
0.09,Low Ratio
0.06,Low Ratio
0.31,High Ratio
0.09,Low Ratio
0.27,Moderate Ratio
0.03,Low Ratio
0.06,Low Ratio
0.16,Moderate Ratio
0.3,High Ratio
0.24,Moderate Ratio
441.23,High Ratio
126.32,High Ratio
0.34,High Ratio
62.06,High Ratio
0.2,Moderate Ratio
0.15,Moderate Ratio
116.67,High Ratio
171.43,High Ratio
0.15,Moderate Ratio
84.44,High Ratio
63.16,High Ratio
0.29,Moderate Ratio
0.27,Moderate Ratio
0.42,High Ratio
0.21,Moderate Ratio
0.22,Moderate Ratio
200.0,High Ratio
33.9,High Ratio
0.11,Moderate Ratio
0.24,Moderate Ratio
517.86,High Ratio
0.12,Moderate Ratio
0.08,Low Ratio
0.11,Moderate Ratio
0.24,Moderate Ratio
0.08,Low Ratio
0.33,High Ratio
0.09,Low Ratio
0.03,Low Ratio
0.32,High Ratio
0.17,Moderate Ratio
0.06,Low Ratio
0.07,Low Ratio
0.04,Low Ratio
0.06,Low Ratio
0.13,Moderate Ratio
0.22,Moderate Ratio
0.04,Low Ratio
0.33,High Ratio
298.51,High Ratio
0.04,Low Ratio
0.35,High Ratio
0.26,Moderate Ratio
0.23,Moderate Ratio
400.0,High Ratio
163.8,High Ratio
0.17,Moderate Ratio
210.53,High Ratio
0.04,Low Ratio
0.17,Moderate Ratio
0.16,Moderate Ratio
0.13,Moderate Ratio
0.17,Moderate Ratio
0.09,Low Ratio
0.32,High Ratio
0.1,Moderate Ratio
0.25,Moderate Ratio
0.22,Moderate Ratio
0.1,Moderate Ratio
0.03,Low Ratio
0.09,Low Ratio
0.08,Low Ratio
0.07,Low Ratio
0.1,Moderate Ratio
0.17,Moderate Ratio
0.09,Low Ratio
0.15,Moderate Ratio
0.1,Moderate Ratio
0.04,Low Ratio
0.05,Low Ratio
0.14,Moderate Ratio
0.15,Moderate Ratio
0.23,Moderate Ratio
0.12,Moderate Ratio
0.14,Moderate Ratio
0.36,High Ratio
0.23,Moderate Ratio
0.13,Moderate Ratio
0.29,Moderate Ratio
0.11,Moderate Ratio
0.31,High Ratio
0.17,Moderate Ratio
80.0,High Ratio
102.86,High Ratio
0.1,Moderate Ratio
0.33,High Ratio
0.24,Moderate Ratio
0.23,Moderate Ratio
0.17,Moderate Ratio
0.1,Moderate Ratio
0.05,Low Ratio
0.11,Moderate Ratio
0.08,Low Ratio
0.09,Low Ratio
300.0,High Ratio
0.3,High Ratio
0.1,Moderate Ratio
0.11,Moderate Ratio
0.12,Moderate Ratio
0.12,Moderate Ratio
0.28,Moderate Ratio
0.13,Moderate Ratio
0.22,Moderate Ratio
0.23,Moderate Ratio
0.17,Moderate Ratio
0.44,High Ratio
0.08,Low Ratio
0.08,Low Ratio
0.13,Moderate Ratio
0.01,Low Ratio
0.25,Moderate Ratio
0.27,Moderate Ratio
0.13,Moderate Ratio
0.09,Low Ratio
0.52,High Ratio
0.21,Moderate Ratio
0.05,Low Ratio
0.13,Moderate Ratio
0.24,Moderate Ratio
0.22,Moderate Ratio
0.31,High Ratio
0.09,Low Ratio
0.17,Moderate Ratio
0.09,Low Ratio
0.08,Low Ratio
0.06,Low Ratio
0.27,Moderate Ratio
0.18,Moderate Ratio
0.3,Moderate Ratio
0.44,High Ratio
0.04,Low Ratio
0.19,Moderate Ratio
0.13,Moderate Ratio
0.09,Low Ratio
0.25,Moderate Ratio
0.24,Moderate Ratio
0.17,Moderate Ratio
0.03,Low Ratio
0.21,Moderate Ratio
0.13,Moderate Ratio
0.12,Moderate Ratio
119.05,High Ratio
0.16,Moderate Ratio
0.05,Low Ratio
0.11,Moderate Ratio
150.0,High Ratio
116.96,High Ratio
0.24,Moderate Ratio
0.36,High Ratio
0.13,Moderate Ratio
0.12,Moderate Ratio
0.14,Moderate Ratio
0.24,Moderate Ratio
0.27,Moderate Ratio
0.11,Moderate Ratio
0.2,Moderate Ratio
0.09,Low Ratio
0.12,Moderate Ratio
0.24,Moderate Ratio
0.31,High Ratio
0.04,Low Ratio
0.09,Low Ratio
0.31,High Ratio
0.07,Low Ratio
0.11,Moderate Ratio
0.24,Moderate Ratio
0.13,Moderate Ratio
0.28,Moderate Ratio
0.17,Moderate Ratio
0.2,Moderate Ratio
0.24,Moderate Ratio
0.06,Low Ratio
0.1,Moderate Ratio
0.15,Moderate Ratio
0.2,Moderate Ratio
0.16,Moderate Ratio
0.19,Moderate Ratio
76.36,High Ratio
0.34,High Ratio
222.22,High Ratio
0.1,Moderate Ratio
0.08,Low Ratio
0.08,Low Ratio
0.18,Moderate Ratio
0.16,Moderate Ratio
0.15,Moderate Ratio
161.29,High Ratio
0.14,Moderate Ratio
0.21,Moderate Ratio
0.27,Moderate Ratio
0.1,Moderate Ratio
0.3,High Ratio
0.06,Low Ratio
0.24,Moderate Ratio
31.25,High Ratio
0.18,Moderate Ratio
160.0,High Ratio
0.08,Low Ratio
0.13,Moderate Ratio
200.0,High Ratio
0.23,Moderate Ratio
71.79,High Ratio
0.28,Moderate Ratio
0.16,Moderate Ratio
0.4,High Ratio
0.14,Moderate Ratio
0.2,Moderate Ratio
0.26,Moderate Ratio
0.07,Low Ratio
0.12,Moderate Ratio
0.08,Low Ratio
0.02,Low Ratio
0.17,Moderate Ratio
200.0,High Ratio
0.34,High Ratio
0.16,Moderate Ratio
0.19,Moderate Ratio
0.2,Moderate Ratio
0.16,Moderate Ratio
0.28,Moderate Ratio
0.35,High Ratio
0.15,Moderate Ratio
0.16,Moderate Ratio
0.26,Moderate Ratio
233.33,High Ratio
0.3,Moderate Ratio
0.09,Low Ratio
0.07,Low Ratio
272.73,High Ratio
0.29,Moderate Ratio
0.14,Moderate Ratio
0.09,Low Ratio
0.08,Low Ratio
0.2,Moderate Ratio
0.26,Moderate Ratio
0.17,Moderate Ratio
0.06,Low Ratio
0.06,Low Ratio
138.89,High Ratio
0.49,High Ratio
0.28,Moderate Ratio
0.26,Moderate Ratio
0.21,Moderate Ratio
0.21,Moderate Ratio
233.33,High Ratio
0.28,Moderate Ratio
102.86,High Ratio
0.11,Moderate Ratio
0.07,Low Ratio
0.17,Moderate Ratio
0.35,High Ratio
0.15,Moderate Ratio
0.29,Moderate Ratio
0.02,Low Ratio
0.09,Low Ratio
214.22,High Ratio
0.07,Low Ratio
0.06,Low Ratio
0.07,Low Ratio
0.11,Moderate Ratio
0.07,Low Ratio
0.09,Low Ratio
0.23,Moderate Ratio
0.17,Moderate Ratio
0.11,Moderate Ratio
0.07,Low Ratio
0.31,High Ratio
0.14,Moderate Ratio
88.89,High Ratio
0.05,Low Ratio
0.11,Moderate Ratio
0.35,High Ratio
0.05,Low Ratio
0.25,Moderate Ratio
0.35,High Ratio
0.21,Moderate Ratio
0.18,Moderate Ratio
0.13,Moderate Ratio
0.43,High Ratio
0.19,Moderate Ratio
0.15,Moderate Ratio
0.06,Low Ratio
0.11,Moderate Ratio
0.09,Low Ratio
0.11,Moderate Ratio
0.11,Moderate Ratio
0.12,Moderate Ratio
0.23,Moderate Ratio
0.11,Moderate Ratio
0.09,Low Ratio
0.06,Low Ratio
0.46,High Ratio
0.25,Moderate Ratio
0.2,Moderate Ratio
0.14,Moderate Ratio
0.21,Moderate Ratio
0.23,Moderate Ratio
83.33,High Ratio
0.24,Moderate Ratio
0.24,Moderate Ratio
0.18,Moderate Ratio
0.2,Moderate Ratio
0.03,Low Ratio
0.2,Moderate Ratio
0.24,Moderate Ratio
0.11,Moderate Ratio
0.14,Moderate Ratio
0.04,Low Ratio
0.04,Low Ratio
208.33,High Ratio
0.08,Low Ratio
0.11,Moderate Ratio
0.05,Low Ratio
53.33,High Ratio
0.16,Moderate Ratio
0.08,Low Ratio
0.18,Moderate Ratio
0.15,Moderate Ratio
0.2,Moderate Ratio
114.29,High Ratio
0.18,Moderate Ratio
0.07,Low Ratio
0.14,Moderate Ratio
0.24,Moderate Ratio
0.13,Moderate Ratio
0.14,Moderate Ratio
0.33,High Ratio
0.15,Moderate Ratio
0.07,Low Ratio
0.22,Moderate Ratio
0.18,Moderate Ratio
0.29,Moderate Ratio
0.08,Low Ratio
0.36,High Ratio
0.23,Moderate Ratio
0.07,Low Ratio
85.71,High Ratio
0.07,Low Ratio
0.09,Low Ratio
0.28,Moderate Ratio
0.28,Moderate Ratio
0.38,High Ratio
0.05,Low Ratio
0.12,Moderate Ratio
0.1,Low Ratio
0.05,Low Ratio
0.22,Moderate Ratio
0.14,Moderate Ratio
0.14,Moderate Ratio
0.05,Low Ratio
0.2,Moderate Ratio
0.2,Moderate Ratio
0.25,Moderate Ratio
0.04,Low Ratio
0.21,Moderate Ratio
0.17,Moderate Ratio
0.09,Low Ratio
0.15,Moderate Ratio
0.15,Moderate Ratio
0.17,Moderate Ratio
0.21,Moderate Ratio
230.78,High Ratio
0.15,Moderate Ratio
0.12,Moderate Ratio
0.29,Moderate Ratio
0.16,Moderate Ratio
402.9,High Ratio
0.06,Low Ratio
0.1,Moderate Ratio
0.39,High Ratio
0.11,Moderate Ratio
0.2,Moderate Ratio
0.14,Moderate Ratio
0.08,Low Ratio
0.07,Low Ratio
0.05,Low Ratio
164.95,High Ratio
0.05,Low Ratio
0.45,High Ratio
0.13,Moderate Ratio
0.05,Low Ratio
0.19,Moderate Ratio
0.05,Low Ratio
0.17,Moderate Ratio
262.22,High Ratio
0.24,Moderate Ratio
0.11,Moderate Ratio
0.13,Moderate Ratio
0.09,Low Ratio
0.24,Moderate Ratio
0.07,Low Ratio
0.08,Low Ratio
0.06,Low Ratio
0.34,High Ratio
0.07,Low Ratio
0.1,Moderate Ratio
0.27,Moderate Ratio
0.09,Low Ratio
0.1,Moderate Ratio
296.3,High Ratio
51.43,High Ratio
0.17,Moderate Ratio
0.21,Moderate Ratio
0.14,Moderate Ratio
0.16,Moderate Ratio
0.24,Moderate Ratio
150.0,High Ratio
303.03,High Ratio
0.2,Moderate Ratio
0.31,High Ratio
0.27,Moderate Ratio
40.83,High Ratio
0.2,Moderate Ratio
0.34,High Ratio
0.13,Moderate Ratio
0.06,Low Ratio
200.0,High Ratio
0.11,Moderate Ratio
0.22,Moderate Ratio
0.19,Moderate Ratio
0.1,Moderate Ratio
0.25,Moderate Ratio
0.42,High Ratio
77.42,High Ratio
0.08,Low Ratio
0.03,Low Ratio
0.12,Moderate Ratio
0.25,Moderate Ratio
0.03,Low Ratio
0.18,Moderate Ratio
0.25,Moderate Ratio
0.33,High Ratio
250.0,High Ratio
0.26,Moderate Ratio
0.17,Moderate Ratio
0.09,Low Ratio
0.22,Moderate Ratio
0.39,High Ratio
0.22,Moderate Ratio
0.12,Moderate Ratio
0.14,Moderate Ratio
200.0,High Ratio
0.07,Low Ratio
0.27,Moderate Ratio
0.07,Low Ratio
256.0,High Ratio
145.45,High Ratio
0.4,High Ratio
0.24,Moderate Ratio
0.08,Low Ratio
0.44,High Ratio
0.43,High Ratio
0.2,Moderate Ratio
0.05,Low Ratio
0.05,Low Ratio
0.23,Moderate Ratio
0.08,Low Ratio
0.17,Moderate Ratio
0.4,High Ratio
0.04,Low Ratio
0.23,Moderate Ratio
0.33,High Ratio
0.12,Moderate Ratio
0.15,Moderate Ratio
47.06,High Ratio
157.89,High Ratio
0.11,Moderate Ratio
0.09,Low Ratio
0.02,Low Ratio
0.0,Low Ratio
0.06,Low Ratio
0.08,Low Ratio
0.15,Moderate Ratio
0.05,Low Ratio
0.25,Moderate Ratio
0.1,Moderate Ratio
83.33,High Ratio
0.2,Moderate Ratio
0.2,Moderate Ratio
0.08,Low Ratio
0.14,Moderate Ratio
0.46,High Ratio
0.16,Moderate Ratio
0.17,Moderate Ratio
0.08,Low Ratio
0.09,Low Ratio
0.09,Low Ratio
147.37,High Ratio
0.26,Moderate Ratio
0.1,Moderate Ratio
0.28,Moderate Ratio
72.73,High Ratio
0.13,Moderate Ratio
0.23,Moderate Ratio
0.18,Moderate Ratio
0.21,Moderate Ratio
0.14,Moderate Ratio
0.17,Moderate Ratio
227.94,High Ratio
0.04,Low Ratio
0.16,Moderate Ratio
0.11,Moderate Ratio
0.12,Moderate Ratio
0.13,Moderate Ratio
0.16,Moderate Ratio
0.16,Moderate Ratio
0.07,Low Ratio
0.31,High Ratio
0.1,Moderate Ratio
0.12,Moderate Ratio
0.03,Low Ratio
0.04,Low Ratio
0.25,Moderate Ratio
0.07,Low Ratio
0.15,Moderate Ratio
179.86,High Ratio
0.31,High Ratio
0.3,Moderate Ratio
0.21,Moderate Ratio
0.07,Low Ratio
0.04,Low Ratio
0.15,Moderate Ratio
0.08,Low Ratio
0.34,High Ratio
0.22,Moderate Ratio
0.03,Low Ratio
0.12,Moderate Ratio
0.33,High Ratio
0.43,High Ratio
0.04,Low Ratio
0.13,Moderate Ratio
0.1,Low Ratio
0.16,Moderate Ratio
0.05,Low Ratio
0.08,Low Ratio
0.42,High Ratio
0.16,Moderate Ratio
0.14,Moderate Ratio
0.17,Moderate Ratio
0.27,Moderate Ratio
154.84,High Ratio
0.08,Low Ratio
104.35,High Ratio
0.1,Low Ratio
0.21,Moderate Ratio
0.18,Moderate Ratio
0.06,Low Ratio
0.3,Moderate Ratio
0.17,Moderate Ratio
0.05,Low Ratio
0.05,Low Ratio
0.17,Moderate Ratio
0.17,Moderate Ratio
0.11,Moderate Ratio
96.67,High Ratio
0.07,Low Ratio
333.33,High Ratio
0.2,Moderate Ratio
0.14,Moderate Ratio
0.06,Low Ratio
0.07,Low Ratio
89.29,High Ratio
0.25,Moderate Ratio
0.02,Low Ratio
0.23,Moderate Ratio
0.17,Moderate Ratio
0.2,Moderate Ratio
0.13,Moderate Ratio
0.38,High Ratio
0.08,Low Ratio
0.35,High Ratio
0.16,Moderate Ratio
0.08,Low Ratio
0.03,Low Ratio
32.1,High Ratio
0.13,Moderate Ratio
0.1,Moderate Ratio
0.12,Moderate Ratio
0.1,Moderate Ratio
0.07,Low Ratio
0.12,Moderate Ratio
166.67,High Ratio
300.0,High Ratio
0.16,Moderate Ratio
0.1,Moderate Ratio
0.14,Moderate Ratio
263.16,High Ratio
0.14,Moderate Ratio
218.75,High Ratio
0.17,Moderate Ratio
0.36,High Ratio
144.0,High Ratio
0.39,High Ratio
208.33,High Ratio
0.36,High Ratio
0.28,Moderate Ratio
0.09,Low Ratio
0.21,Moderate Ratio
0.18,Moderate Ratio
0.3,Moderate Ratio
0.21,Moderate Ratio
0.23,Moderate Ratio
0.24,Moderate Ratio
0.2,Moderate Ratio
0.15,Moderate Ratio
0.17,Moderate Ratio
0.31,High Ratio
0.13,Moderate Ratio
0.12,Moderate Ratio
100.0,High Ratio
0.1,Moderate Ratio
142.86,High Ratio
0.13,Moderate Ratio
0.19,Moderate Ratio
0.09,Low Ratio
0.14,Moderate Ratio
0.11,Moderate Ratio
65.45,High Ratio
0.12,Moderate Ratio
0.25,Moderate Ratio
0.03,Low Ratio
125.0,High Ratio
0.08,Low Ratio
0.18,Moderate Ratio
159.38,High Ratio
0.31,High Ratio
0.1,Moderate Ratio
0.06,Low Ratio
0.17,Moderate Ratio
0.14,Moderate Ratio
0.05,Low Ratio
0.04,Low Ratio
0.06,Low Ratio
142.86,High Ratio
0.09,Low Ratio
0.06,Low Ratio
0.12,Moderate Ratio
0.16,Moderate Ratio
0.28,Moderate Ratio
0.13,Moderate Ratio
0.1,Moderate Ratio
0.05,Low Ratio
0.08,Low Ratio
0.31,High Ratio
0.32,High Ratio
0.08,Low Ratio
0.1,Moderate Ratio
0.16,Moderate Ratio
0.33,High Ratio
0.06,Low Ratio
0.05,Low Ratio
0.17,Moderate Ratio
0.19,Moderate Ratio
0.05,Low Ratio
0.13,Moderate Ratio
0.1,Moderate Ratio
0.13,Moderate Ratio
0.08,Low Ratio
0.49,High Ratio
0.26,Moderate Ratio
0.06,Low Ratio
0.1,Moderate Ratio
0.25,Moderate Ratio
190.48,High Ratio
0.23,Moderate Ratio
0.2,Moderate Ratio
0.14,Moderate Ratio
0.23,Moderate Ratio
0.05,Low Ratio
0.04,Low Ratio
0.18,Moderate Ratio
0.22,Moderate Ratio
0.13,Moderate Ratio
0.13,Moderate Ratio
0.08,Low Ratio
0.2,Moderate Ratio
0.04,Low Ratio
0.13,Moderate Ratio
0.1,Moderate Ratio
0.17,Moderate Ratio
0.07,Low Ratio
0.06,Low Ratio
0.07,Low Ratio
0.2,Moderate Ratio
0.17,Moderate Ratio
0.2,Moderate Ratio
0.09,Low Ratio
0.04,Low Ratio
0.08,Low Ratio
0.25,Moderate Ratio
0.19,Moderate Ratio
0.24,Moderate Ratio
0.3,Moderate Ratio
0.02,Low Ratio
0.1,Moderate Ratio
0.19,Moderate Ratio
0.09,Low Ratio
0.21,Moderate Ratio
0.26,Moderate Ratio
0.06,Low Ratio
0.25,Moderate Ratio
0.12,Moderate Ratio
0.07,Low Ratio
0.16,Moderate Ratio
0.08,Low Ratio
0.12,Moderate Ratio
0.32,High Ratio
0.2,Moderate Ratio
0.13,Moderate Ratio
96.0,High Ratio
77.78,High Ratio
0.11,Moderate Ratio
0.11,Moderate Ratio
0.13,Moderate Ratio
0.07,Low Ratio
0.16,Moderate Ratio
0.26,Moderate Ratio
0.38,High Ratio
0.23,Moderate Ratio
0.16,Moderate Ratio
212.61,High Ratio
0.09,Low Ratio
0.05,Low Ratio
126.32,High Ratio
0.21,Moderate Ratio
0.04,Low Ratio
0.1,Moderate Ratio
0.17,Moderate Ratio
0.16,Moderate Ratio
0.05,Low Ratio
0.14,Moderate Ratio
0.15,Moderate Ratio
0.08,Low Ratio
42.86,High Ratio
0.13,Moderate Ratio
0.16,Moderate Ratio
41.67,High Ratio
0.17,Moderate Ratio
0.15,Moderate Ratio
0.04,Low Ratio
0.22,Moderate Ratio
0.16,Moderate Ratio
0.2,Moderate Ratio
0.08,Low Ratio
387.6,High Ratio
0.2,Moderate Ratio
0.02,Low Ratio
0.43,High Ratio
0.24,Moderate Ratio
0.08,Low Ratio
0.06,Low Ratio
0.2,Moderate Ratio
0.12,Moderate Ratio
0.24,Moderate Ratio
0.12,Moderate Ratio
0.3,Moderate Ratio
0.4,High Ratio
0.07,Low Ratio
0.18,Moderate Ratio
0.25,Moderate Ratio
56.0,High Ratio
0.15,Moderate Ratio
0.23,Moderate Ratio
0.23,Moderate Ratio
0.05,Low Ratio
0.24,Moderate Ratio
0.14,Moderate Ratio
187.5,High Ratio
0.12,Moderate Ratio
0.18,Moderate Ratio
0.07,Low Ratio
0.2,Moderate Ratio
0.09,Low Ratio
166.67,High Ratio
0.21,Moderate Ratio
0.1,Low Ratio
0.14,Moderate Ratio
0.14,Moderate Ratio
0.16,Moderate Ratio
0.04,Low Ratio
0.15,Moderate Ratio
0.23,Moderate Ratio
0.42,High Ratio
0.24,Moderate Ratio
0.21,Moderate Ratio
0.11,Moderate Ratio
0.31,High Ratio
0.15,Moderate Ratio
0.32,High Ratio
0.38,High Ratio
0.14,Moderate Ratio
0.03,Low Ratio
0.12,Moderate Ratio
0.1,Moderate Ratio
0.15,Moderate Ratio
0.14,Moderate Ratio
0.04,Low Ratio
0.09,Low Ratio
0.21,Moderate Ratio
0.03,Low Ratio
0.13,Moderate Ratio
0.15,Moderate Ratio
0.04,Low Ratio
0.27,Moderate Ratio
0.11,Moderate Ratio
0.14,Moderate Ratio
0.16,Moderate Ratio
0.07,Low Ratio
0.04,Low Ratio
100.0,High Ratio
0.22,Moderate Ratio
0.45,High Ratio
0.1,Moderate Ratio
0.17,Moderate Ratio
0.13,Moderate Ratio
0.08,Low Ratio
0.14,Moderate Ratio
0.08,Low Ratio
150.02,High Ratio
0.06,Low Ratio
0.05,Low Ratio
0.11,Moderate Ratio
0.1,Moderate Ratio
0.09,Low Ratio
0.09,Low Ratio
0.18,Moderate Ratio
181.82,High Ratio
0.08,Low Ratio
0.04,Low Ratio
0.09,Low Ratio
0.1,Low Ratio
0.35,High Ratio
0.2,Moderate Ratio
0.2,Moderate Ratio
0.1,Low Ratio
0.05,Low Ratio
0.19,Moderate Ratio
0.14,Moderate Ratio
0.28,Moderate Ratio
0.11,Moderate Ratio
0.04,Low Ratio
0.02,Low Ratio
0.2,Moderate Ratio
128.0,High Ratio
0.06,Low Ratio
0.42,High Ratio
0.25,Moderate Ratio
0.15,Moderate Ratio
0.1,Moderate Ratio
0.26,Moderate Ratio
0.23,Moderate Ratio
0.1,Low Ratio
0.33,High Ratio
0.08,Low Ratio
0.24,Moderate Ratio
202.38,High Ratio
0.27,Moderate Ratio
0.18,Moderate Ratio
0.03,Low Ratio
0.2,Moderate Ratio
0.05,Low Ratio
0.06,Low Ratio
0.06,Low Ratio
0.14,Moderate Ratio
0.06,Low Ratio
0.13,Moderate Ratio
0.12,Moderate Ratio
0.08,Low Ratio
0.05,Low Ratio
0.22,Moderate Ratio
0.09,Low Ratio
0.13,Moderate Ratio
0.24,Moderate Ratio
0.03,Low Ratio
0.07,Low Ratio
0.22,Moderate Ratio
0.3,High Ratio
0.15,Moderate Ratio
0.24,Moderate Ratio
0.17,Moderate Ratio
0.14,Moderate Ratio
0.27,Moderate Ratio
0.07,Low Ratio
0.11,Moderate Ratio
0.11,Moderate Ratio
0.03,Low Ratio
0.21,Moderate Ratio
0.2,Moderate Ratio
0.06,Low Ratio
0.34,High Ratio
0.26,Moderate Ratio
0.12,Moderate Ratio
0.07,Low Ratio
76.92,High Ratio
0.23,Moderate Ratio
0.28,Moderate Ratio
0.08,Low Ratio
0.09,Low Ratio
0.09,Low Ratio
0.21,Moderate Ratio
0.04,Low Ratio
200.0,High Ratio
0.08,Low Ratio
0.1,Moderate Ratio
0.07,Low Ratio
0.09,Low Ratio
0.04,Low Ratio
0.28,Moderate Ratio
0.01,Low Ratio
0.17,Moderate Ratio
254.55,High Ratio
0.14,Moderate Ratio
0.17,Moderate Ratio
126.32,High Ratio
0.17,Moderate Ratio
0.18,Moderate Ratio
0.18,Moderate Ratio
0.21,Moderate Ratio
0.15,Moderate Ratio
166.67,High Ratio
0.13,Moderate Ratio
0.2,Moderate Ratio
0.25,Moderate Ratio
0.19,Moderate Ratio
0.13,Moderate Ratio
0.16,Moderate Ratio
0.13,Moderate Ratio
0.22,Moderate Ratio
0.26,Moderate Ratio
0.06,Low Ratio
0.07,Low Ratio
0.21,Moderate Ratio
178.57,High Ratio
158.33,High Ratio
166.67,High Ratio
0.25,Moderate Ratio
0.25,Moderate Ratio
0.07,Low Ratio
0.06,Low Ratio
0.1,Moderate Ratio
0.16,Moderate Ratio
0.22,Moderate Ratio
268.11,High Ratio
0.1,Low Ratio
0.04,Low Ratio
0.06,Low Ratio
0.34,High Ratio
0.18,Moderate Ratio
0.27,Moderate Ratio
0.15,Moderate Ratio
0.21,Moderate Ratio
0.09,Low Ratio
46.52,High Ratio
0.09,Low Ratio
0.12,Moderate Ratio
0.31,High Ratio
0.4,High Ratio
0.24,Moderate Ratio
0.18,Moderate Ratio
0.19,Moderate Ratio
0.1,Moderate Ratio
0.05,Low Ratio
0.18,Moderate Ratio
125.0,High Ratio
0.3,High Ratio
0.14,Moderate Ratio
0.24,Moderate Ratio
0.06,Low Ratio
0.09,Low Ratio
0.12,Moderate Ratio
50.0,High Ratio
0.13,Moderate Ratio
0.3,High Ratio
0.1,Moderate Ratio
0.29,Moderate Ratio
0.08,Low Ratio
0.22,Moderate Ratio
0.08,Low Ratio
0.17,Moderate Ratio
369.23,High Ratio
230.77,High Ratio
0.2,Moderate Ratio
0.24,Moderate Ratio
0.2,Moderate Ratio
0.07,Low Ratio
0.18,Moderate Ratio
86.39,High Ratio
0.16,Moderate Ratio
0.34,High Ratio
0.13,Moderate Ratio
0.14,Moderate Ratio
0.21,Moderate Ratio
166.67,High Ratio
0.21,Moderate Ratio
0.02,Low Ratio
0.07,Low Ratio
0.08,Low Ratio
0.04,Low Ratio
0.13,Moderate Ratio
392.0,High Ratio
0.23,Moderate Ratio
0.07,Low Ratio
0.07,Low Ratio
0.12,Moderate Ratio
0.03,Low Ratio
0.41,High Ratio
0.17,Moderate Ratio
0.21,Moderate Ratio
0.14,Moderate Ratio
0.06,Low Ratio
0.3,Moderate Ratio
0.39,High Ratio
222.22,High Ratio
0.27,Moderate Ratio
0.13,Moderate Ratio
0.18,Moderate Ratio
0.08,Low Ratio
0.06,Low Ratio
0.09,Low Ratio
175.0,High Ratio
0.19,Moderate Ratio
0.11,Moderate Ratio
0.15,Moderate Ratio
0.11,Moderate Ratio
0.13,Moderate Ratio
0.11,Moderate Ratio
0.16,Moderate Ratio
0.07,Low Ratio
0.08,Low Ratio
0.13,Moderate Ratio
0.17,Moderate Ratio
0.37,High Ratio
0.22,Moderate Ratio
0.02,Low Ratio
0.21,Moderate Ratio
0.3,Moderate Ratio
0.17,Moderate Ratio
0.13,Moderate Ratio
0.23,Moderate Ratio
0.18,Moderate Ratio
0.15,Moderate Ratio
0.25,Moderate Ratio
0.14,Moderate Ratio
0.16,Moderate Ratio
0.22,Moderate Ratio
0.07,Low Ratio
0.34,High Ratio
0.09,Low Ratio
0.29,Moderate Ratio
0.09,Low Ratio
0.19,Moderate Ratio
0.08,Low Ratio
0.35,High Ratio
0.13,Moderate Ratio
0.21,Moderate Ratio
0.35,High Ratio
0.19,Moderate Ratio
0.26,Moderate Ratio
0.33,High Ratio
0.17,Moderate Ratio
0.34,High Ratio
0.33,High Ratio
0.16,Moderate Ratio
0.34,High Ratio
0.12,Moderate Ratio
0.11,Moderate Ratio
0.2,Moderate Ratio
0.3,High Ratio
0.12,Moderate Ratio
0.1,Moderate Ratio
0.12,Moderate Ratio
0.23,Moderate Ratio
0.19,Moderate Ratio
0.06,Low Ratio
0.06,Low Ratio
0.16,Moderate Ratio
0.23,Moderate Ratio
0.09,Low Ratio
0.08,Low Ratio
