id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status,corrupted_loan_intent,person_home_ownership_person_age,credit_hist_change
46736,23,50000,RENT,6.0,VENTURE,A,5000,5.79,0.1,N,3,0,corrupted_VENTURE,RENT_23,1
46737,38,67500,RENT,2.0,PERSONAL,NA,13200,13.24,0.19,N,16,1,corrupted_PERSONAL,RENT_38,13
46738,25,125000,RENT,3.0,EDUCATION,B,9600,11.99,0.08,N,3,0,corrupted_EDUCATION,RENT_25,-13
46739,23,45000,RENT,7.0,VENTURE,B,1500000,10.99,0.33,N,3,0,corrupted_VENTURE,RENT_23,0
46740,24,51850,RENT,4.0,MEDICAL,D,700000,15.95,0.12,N,2,1,corrupted_MEDICAL,RENT_24,-1
46741,21,40000,RENT,2.0,MEDICAL,B,4000,10.74,0.1,N,2,0,corrupted_MEDICAL,RENT_21,0
46742,21,27000,RENT,2.0,MEDICAL,A,250000,7.51,0.09,N,4,0,corrupted_MEDICAL,RENT_21,2
46743,23,60000,RENT,3.0,EDUCATION,A,1000000,6.03,0.17,N,3,0,corrupted_EDUCATION,RENT_23,-1
46744,23,100000,RENT,7.0,VENTURE,B,15000,11.14,0.15,N,3,0,corrupted_VENTURE,RENT_23,0
46745,24,72000,RENT,8.0,PERSONAL,A,1200000,6.62,0.17,N,3,0,corrupted_PERSONAL,RENT_24,0
46746,23,48000,RENT,5.0,VENTURE,B,420000,10.59,0.09,N,2,0,corrupted_VENTURE,RENT_23,-1
46747,28,50000,RENT,2.0,MEDICAL,A,10000,8.49,0.2,N,8,0,corrupted_MEDICAL,RENT_28,6
46748,41,32500,RENT,1.0,VENTURE,C,15000,13.49,0.45,N,17,1,corrupted_VENTURE,RENT_41,9
46749,39,66000,RENT,2.0,DEBTCONSOLIDATION,C,5000,14.79,0.08,N,16,0,corrupted_DEBTCONSOLIDATION,RENT_39,-1
46750,24,60000,RENT,8.0,MEDICAL,A,750000,9.32,0.13,N,4,0,corrupted_MEDICAL,RENT_24,-12
46751,24,72000,RENT,0.0,DEBTCONSOLIDATION,A,600000,7.29,0.08,N,2,0,corrupted_DEBTCONSOLIDATION,RENT_24,-2
46752,31,40000,RENT,4.0,MEDICAL,B,10000,11.83,0.25,N,9,0,corrupted_MEDICAL,RENT_31,7
46753,28,24000,RENT,0.0,HOMEIMPROVEMENT,B,6000,10.59,0.25,N,8,1,corrupted_HOMEIMPROVEMENT,RENT_28,-1
46754,25,40000,RENT,9.0,MEDICAL,E,1000,19.29,0.03,N,3,0,corrupted_MEDICAL,RENT_25,-5
46755,25,50000,RENT,7.0,HOMEIMPROVEMENT,A,6000,7.49,0.12,N,4,0,corrupted_HOMEIMPROVEMENT,RENT_25,1
46756,35,25000,RENT,4.0,PERSONAL,A,1200,6.76,0.05,N,9,0,corrupted_PERSONAL,RENT_35,5
46757,31,60000,RENT,16.0,VENTURE,A,7000,7.29,0.12,N,6,0,corrupted_VENTURE,RENT_31,-3
46758,35,38000,RENT,0.0,VENTURE,C,4000,13.06,0.11,N,5,0,corrupted_VENTURE,RENT_35,-1
46759,22,35004,RENT,3.0,EDUCATION,A,360000,8.0,0.1,N,2,0,corrupted_EDUCATION,RENT_22,-3
46760,33,80000,RENT,17.0,VENTURE,A,6000,7.4,0.07,N,9,0,corrupted_VENTURE,RENT_33,7
46761,27,35000,RENT,11.0,MEDICAL,B,10000,9.91,0.29,N,7,0,corrupted_MEDICAL,RENT_27,-2
46762,24,96000,RENT,4.0,VENTURE,B,10000,12.69,0.1,N,4,0,corrupted_VENTURE,RENT_24,-3
46763,29,65000,RENT,4.0,EDUCATION,NA,25000,11.36,0.38,N,5,0,corrupted_EDUCATION,RENT_29,1
46764,30,113217,RENT,3.0,HOMEIMPROVEMENT,A,7500,7.88,0.07,N,9,0,corrupted_HOMEIMPROVEMENT,RENT_30,4
46765,30,50000,RENT,9.0,PERSONAL,B,3000,10.99,0.06,N,8,0,corrupted_PERSONAL,RENT_30,-1
46766,40,79872,RENT,4.0,DEBTCONSOLIDATION,NA,18000,12.68,0.23,N,12,0,corrupted_DEBTCONSOLIDATION,RENT_40,4
46767,23,54000,RENT,7.0,PERSONAL,A,6500,7.9,0.12,N,2,0,corrupted_PERSONAL,RENT_23,-10
46768,23,69996,RENT,4.0,EDUCATION,A,14000,7.88,0.21,N,3,0,corrupted_EDUCATION,RENT_23,1
46769,36,86502,RENT,7.0,PERSONAL,A,8000,7.49,0.09,N,14,0,corrupted_PERSONAL,RENT_36,11
46770,34,38400,RENT,4.0,EDUCATION,D,10000,14.61,0.26,N,9,0,corrupted_EDUCATION,RENT_34,-5
46771,32,37000,RENT,2.0,VENTURE,B,6000,10.62,0.16,N,6,0,corrupted_VENTURE,RENT_32,-3
46772,22,60000,RENT,6.0,EDUCATION,A,5000,7.88,0.08,N,2,0,corrupted_EDUCATION,RENT_22,-4
46773,30,65000,RENT,0.0,VENTURE,B,360000,10.59,0.06,N,10,0,corrupted_VENTURE,RENT_30,8
46774,23,66000,RENT,7.0,DEBTCONSOLIDATION,A,960000,7.51,0.15,N,3,0,corrupted_DEBTCONSOLIDATION,RENT_23,-7
46775,23,60000,RENT,7.0,VENTURE,B,360000,10.25,0.06,N,3,0,corrupted_VENTURE,RENT_23,0
46776,24,110000,RENT,0.0,PERSONAL,B,2500,9.91,0.02,N,3,0,corrupted_PERSONAL,RENT_24,0
46777,41,144000,RENT,3.0,PERSONAL,E,2500000,16.7,0.17,N,12,0,corrupted_PERSONAL,RENT_41,9
46778,25,72000,RENT,9.0,PERSONAL,B,14000,10.65,0.19,N,3,0,corrupted_PERSONAL,RENT_25,-9
46779,30,65000,RENT,3.0,HOMEIMPROVEMENT,B,12000,10.99,0.18,N,8,0,corrupted_HOMEIMPROVEMENT,RENT_30,5
46780,25,65000,RENT,9.0,MEDICAL,A,6000,7.88,0.09,N,4,0,corrupted_MEDICAL,RENT_25,-4
46781,24,133000,RENT,8.0,VENTURE,A,17500,7.88,0.14,N,2,0,corrupted_VENTURE,RENT_24,-2
46782,29,75000,RENT,13.0,PERSONAL,C,9000,12.99,0.12,N,10,0,corrupted_PERSONAL,RENT_29,8
46783,23,72000,RENT,4.0,VENTURE,A,1000000,5.79,0.14,N,3,0,corrupted_VENTURE,RENT_23,-7
46784,28,80000,RENT,12.0,VENTURE,NA,12000,7.49,0.15,N,9,0,corrupted_VENTURE,RENT_28,6
46785,28,100000,RENT,11.0,PERSONAL,B,12000,10.65,0.12,N,8,0,corrupted_PERSONAL,RENT_28,-1
46786,35,52800,RENT,4.0,EDUCATION,B,300000,10.39,0.06,N,6,0,corrupted_EDUCATION,RENT_35,-2
46787,21,40000,RENT,5.0,DEBTCONSOLIDATION,NA,350000,9.63,0.09,N,4,0,corrupted_DEBTCONSOLIDATION,RENT_21,-2
46788,23,54000,RENT,0.0,DEBTCONSOLIDATION,B,6000,10.99,0.11,N,3,1,corrupted_DEBTCONSOLIDATION,RENT_23,-1
46789,25,150000,RENT,6.0,PERSONAL,B,9000,10.38,0.06,N,4,0,corrupted_PERSONAL,RENT_25,1
46790,22,60000,RENT,6.0,DEBTCONSOLIDATION,C,5000,13.49,0.08,N,2,0,corrupted_DEBTCONSOLIDATION,RENT_22,-2
46791,30,75000,RENT,2.0,DEBTCONSOLIDATION,B,25000,10.62,0.33,N,7,0,corrupted_DEBTCONSOLIDATION,RENT_30,5
46792,23,70000,RENT,0.0,PERSONAL,C,8000,13.85,0.11,N,2,0,corrupted_PERSONAL,RENT_23,-5
46793,22,24000,RENT,1.0,EDUCATION,B,9000,12.21,0.38,N,4,0,corrupted_EDUCATION,RENT_22,2
46794,22,79000,RENT,6.0,MEDICAL,A,4000,6.76,0.05,N,3,0,corrupted_MEDICAL,RENT_22,-1
46795,25,55000,RENT,9.0,PERSONAL,NA,1000000,11.03,0.18,N,2,0,corrupted_PERSONAL,RENT_25,-1
46796,35,35000,RENT,6.0,HOMEIMPROVEMENT,NA,8000,6.03,0.23,N,8,0,corrupted_HOMEIMPROVEMENT,RENT_35,6
46797,41,30000,RENT,4.0,PERSONAL,D,1500,16.49,0.05,N,12,0,corrupted_PERSONAL,RENT_41,4
46798,23,55000,RENT,3.0,EDUCATION,NA,20000,13.85,0.36,N,2,0,corrupted_EDUCATION,RENT_23,-10
46799,26,54600,RENT,10.0,MEDICAL,C,1500,14.79,0.03,N,3,0,corrupted_MEDICAL,RENT_26,1
46800,48,57000,RENT,4.0,HOMEIMPROVEMENT,B,1100000,11.86,0.17,N,16,0,corrupted_HOMEIMPROVEMENT,RENT_48,13
46801,23,28800,RENT,3.0,EDUCATION,B,6000,10.99,0.21,N,2,0,corrupted_EDUCATION,RENT_23,-14
46802,22,30000,RENT,3.0,EDUCATION,NA,6000,11.83,0.2,N,2,0,corrupted_EDUCATION,RENT_22,0
46803,49,102000,RENT,1.0,PERSONAL,NA,14400,9.63,0.14,N,17,0,corrupted_PERSONAL,RENT_49,15
46804,24,33600,RENT,5.0,EDUCATION,NA,1000000,10.99,0.3,N,3,0,corrupted_EDUCATION,RENT_24,-14
46805,24,33600,RENT,2.0,VENTURE,B,3200,10.59,0.1,N,4,0,corrupted_VENTURE,RENT_24,1
46806,35,50000,RENT,9.0,HOMEIMPROVEMENT,B,1200000,9.91,0.24,N,9,0,corrupted_HOMEIMPROVEMENT,RENT_35,5
46807,23,65000,RENT,0.0,EDUCATION,B,12000,10.99,0.18,N,2,0,corrupted_EDUCATION,RENT_23,-7
46808,27,34000,RENT,1.0,HOMEIMPROVEMENT,B,5000,10.65,0.15,N,8,1,corrupted_HOMEIMPROVEMENT,RENT_27,6
46809,27,70000,RENT,2.0,MEDICAL,A,1100000,9.63,0.16,N,5,0,corrupted_MEDICAL,RENT_27,-3
46810,27,12000,RENT,0.0,MEDICAL,C,1800,12.41,0.15,N,6,0,corrupted_MEDICAL,RENT_27,1
46811,24,90000,RENT,8.0,DEBTCONSOLIDATION,A,5000,7.88,0.06,N,3,0,corrupted_DEBTCONSOLIDATION,RENT_24,-3
46812,26,65000,RENT,0.0,VENTURE,C,3500,13.49,0.05,N,4,0,corrupted_VENTURE,RENT_26,1
46813,31,75000,RENT,3.0,VENTURE,A,1200000,6.62,0.16,N,10,0,corrupted_VENTURE,RENT_31,6
46814,22,60000,RENT,6.0,PERSONAL,C,400000,12.99,0.07,N,2,0,corrupted_PERSONAL,RENT_22,-8
46815,27,30000,RENT,8.0,EDUCATION,A,1145000,7.9,0.39,N,6,1,corrupted_EDUCATION,RENT_27,4
46816,26,138000,RENT,7.0,EDUCATION,C,10000,13.8,0.07,N,3,0,corrupted_EDUCATION,RENT_26,-3
46817,22,38790,RENT,0.0,EDUCATION,A,750000,8.32,0.2,N,4,0,corrupted_EDUCATION,RENT_22,1
46818,26,60000,RENT,10.0,HOMEIMPROVEMENT,B,1600000,10.65,0.27,N,2,0,corrupted_HOMEIMPROVEMENT,RENT_26,-2
46819,23,90000,RENT,2.0,VENTURE,A,7000,7.66,0.08,N,4,0,corrupted_VENTURE,RENT_23,2
46820,34,73000,RENT,7.0,DEBTCONSOLIDATION,A,1000000,7.29,0.14,N,6,0,corrupted_DEBTCONSOLIDATION,RENT_34,2
46821,29,45000,RENT,4.0,EDUCATION,A,1500000,7.49,0.33,N,10,1,corrupted_EDUCATION,RENT_29,4
46822,27,47000,RENT,0.0,PERSONAL,E,16000,16.35,0.34,N,6,1,corrupted_PERSONAL,RENT_27,-4
46823,26,117000,RENT,10.0,EDUCATION,A,1800000,6.03,0.15,N,4,0,corrupted_EDUCATION,RENT_26,-2
46824,25,110000,RENT,2.0,VENTURE,NA,10000,11.48,0.09,N,4,0,corrupted_VENTURE,RENT_25,0
46825,23,65000,RENT,7.0,PERSONAL,B,6000,10.38,0.09,N,4,0,corrupted_PERSONAL,RENT_23,0
46826,22,30000,RENT,6.0,MEDICAL,A,8000,5.79,0.27,N,4,0,corrupted_MEDICAL,RENT_22,0
46827,27,48000,RENT,11.0,EDUCATION,A,12000,5.99,0.25,N,5,0,corrupted_EDUCATION,RENT_27,1
46828,24,145000,RENT,0.0,HOMEIMPROVEMENT,B,20000,11.36,0.14,N,3,0,corrupted_HOMEIMPROVEMENT,RENT_24,-2
46829,36,70000,RENT,6.0,EDUCATION,A,15000,6.91,0.21,N,14,0,corrupted_EDUCATION,RENT_36,11
46830,22,80000,RENT,5.0,EDUCATION,C,8000,13.43,0.1,N,3,0,corrupted_EDUCATION,RENT_22,-11
46831,41,37500,RENT,0.0,MEDICAL,C,900000,11.03,0.24,N,16,0,corrupted_MEDICAL,RENT_41,13
46832,22,65000,RENT,3.0,EDUCATION,B,7000,12.69,0.11,N,2,0,corrupted_EDUCATION,RENT_22,-14
46833,29,60000,RENT,11.0,VENTURE,A,1000000,7.51,0.17,N,10,0,corrupted_VENTURE,RENT_29,8
46834,28,85000,RENT,5.0,MEDICAL,A,12000,7.88,0.14,N,9,0,corrupted_MEDICAL,RENT_28,-1
46835,29,50000,RENT,3.0,DEBTCONSOLIDATION,NA,14000,7.88,0.28,N,6,0,corrupted_DEBTCONSOLIDATION,RENT_29,-3
46836,31,56000,RENT,10.0,HOMEIMPROVEMENT,A,20000,6.91,0.36,N,7,0,corrupted_HOMEIMPROVEMENT,RENT_31,1
46837,39,138000,RENT,0.0,MEDICAL,B,6000,11.14,0.04,N,15,0,corrupted_MEDICAL,RENT_39,8
46838,38,50000,RENT,9.0,PERSONAL,A,5000,9.32,0.1,N,17,0,corrupted_PERSONAL,RENT_38,2
46839,24,54996,RENT,2.0,VENTURE,B,300000,9.96,0.05,N,2,0,corrupted_VENTURE,RENT_24,-15
46840,23,70000,RENT,0.0,EDUCATION,B,14400,12.53,0.21,N,3,0,corrupted_EDUCATION,RENT_23,1
46841,30,70000,RENT,13.0,HOMEIMPROVEMENT,A,10000,7.88,0.14,N,10,0,corrupted_HOMEIMPROVEMENT,RENT_30,7
46842,30,96000,RENT,4.0,HOMEIMPROVEMENT,D,5000,15.33,0.05,N,7,0,corrupted_HOMEIMPROVEMENT,RENT_30,-3
46843,25,32000,RENT,9.0,VENTURE,B,8400,10.99,0.26,N,4,0,corrupted_VENTURE,RENT_25,-3
46844,30,68004,RENT,2.0,DEBTCONSOLIDATION,A,3600,5.99,0.06,N,8,0,corrupted_DEBTCONSOLIDATION,RENT_30,4
46845,41,31000,RENT,5.0,MEDICAL,B,7200,11.99,0.23,N,12,0,corrupted_MEDICAL,RENT_41,4
46846,26,47000,RENT,0.0,MEDICAL,A,5000,8.9,0.11,N,2,0,corrupted_MEDICAL,RENT_26,-10
46847,23,70000,RENT,5.0,PERSONAL,B,1000000,10.0,0.14,N,2,0,corrupted_PERSONAL,RENT_23,0
46848,22,70000,RENT,1.0,EDUCATION,C,5000,14.27,0.07,N,4,0,corrupted_EDUCATION,RENT_22,2
46849,28,80000,RENT,2.0,MEDICAL,A,10000,6.62,0.13,N,8,0,corrupted_MEDICAL,RENT_28,4
46850,30,50000,RENT,2.0,DEBTCONSOLIDATION,C,800000,13.49,0.16,N,5,0,corrupted_DEBTCONSOLIDATION,RENT_30,-3
46851,23,45000,RENT,3.0,EDUCATION,C,1500000,14.22,0.33,N,4,1,corrupted_EDUCATION,RENT_23,-1
46852,23,95000,RENT,7.0,EDUCATION,B,19800,10.62,0.21,N,4,0,corrupted_EDUCATION,RENT_23,0
46853,33,36000,RENT,2.0,VENTURE,B,4000,9.99,0.11,N,7,0,corrupted_VENTURE,RENT_33,3
46854,31,90000,RENT,5.0,MEDICAL,B,21500,11.36,0.24,N,5,0,corrupted_MEDICAL,RENT_31,-2
46855,23,79650,RENT,3.0,PERSONAL,E,6000,16.32,0.09,N,2,1,corrupted_PERSONAL,RENT_23,-3
46856,36,27350,RENT,6.0,PERSONAL,A,2000,6.17,0.07,N,11,0,corrupted_PERSONAL,RENT_36,9
46857,26,80000,RENT,10.0,EDUCATION,A,4000,7.88,0.05,N,4,0,corrupted_EDUCATION,RENT_26,-7
46858,23,100000,RENT,7.0,EDUCATION,A,1000000,5.99,0.1,N,2,0,corrupted_EDUCATION,RENT_23,-2
46859,37,70000,RENT,4.0,DEBTCONSOLIDATION,A,7000,8.49,0.1,N,17,0,corrupted_DEBTCONSOLIDATION,RENT_37,15
46860,24,35000,RENT,1.0,HOMEIMPROVEMENT,C,150000,14.35,0.04,N,2,0,corrupted_HOMEIMPROVEMENT,RENT_24,-15
46861,30,50000,RENT,4.0,DEBTCONSOLIDATION,B,8000,11.49,0.16,N,10,0,corrupted_DEBTCONSOLIDATION,RENT_30,8
46862,22,50000,RENT,0.0,PERSONAL,A,10000,6.03,0.2,N,3,0,corrupted_PERSONAL,RENT_22,-7
46863,35,36000,RENT,3.0,PERSONAL,D,10750,14.59,0.3,N,8,0,corrupted_PERSONAL,RENT_35,5
46864,29,60000,RENT,7.0,VENTURE,NA,720000,6.62,0.12,N,8,0,corrupted_VENTURE,RENT_29,0
46865,28,65000,RENT,6.0,HOMEIMPROVEMENT,B,10000,11.71,0.15,N,8,0,corrupted_HOMEIMPROVEMENT,RENT_28,0
46866,43,105201,RENT,19.0,VENTURE,C,15000,13.57,0.14,N,11,0,corrupted_VENTURE,RENT_43,3
46867,20,38400,RENT,5.0,EDUCATION,A,15000,8.9,0.4,N,2,0,corrupted_EDUCATION,RENT_20,-9
46868,22,80000,RENT,3.0,PERSONAL,D,12000,14.91,0.15,N,4,0,corrupted_PERSONAL,RENT_22,2
46869,29,31000,RENT,0.0,EDUCATION,C,8000,13.72,0.26,N,8,0,corrupted_EDUCATION,RENT_29,4
46870,43,79700,RENT,5.0,HOMEIMPROVEMENT,B,10000,9.99,0.13,N,14,0,corrupted_HOMEIMPROVEMENT,RENT_43,6
46871,25,50000,RENT,9.0,DEBTCONSOLIDATION,D,5000,18.25,0.1,N,4,0,corrupted_DEBTCONSOLIDATION,RENT_25,-10
46872,23,65000,RENT,5.0,DEBTCONSOLIDATION,NA,1000000,9.99,0.15,N,4,0,corrupted_DEBTCONSOLIDATION,RENT_23,0
46873,27,65000,RENT,11.0,PERSONAL,D,6000,15.99,0.09,N,5,0,corrupted_PERSONAL,RENT_27,1
46874,23,60000,RENT,5.0,EDUCATION,B,7000,11.99,0.12,N,3,0,corrupted_EDUCATION,RENT_23,-2
46875,27,94773,RENT,3.0,HOMEIMPROVEMENT,A,6000,7.74,0.06,N,9,0,corrupted_HOMEIMPROVEMENT,RENT_27,6
46876,21,47000,RENT,5.0,VENTURE,NA,5000,11.12,0.11,N,3,0,corrupted_VENTURE,RENT_21,-6
46877,39,78000,RENT,8.0,VENTURE,A,500000,6.92,0.06,N,12,0,corrupted_VENTURE,RENT_39,9
46878,22,40000,RENT,6.0,DEBTCONSOLIDATION,C,8000,13.11,0.2,N,2,0,corrupted_DEBTCONSOLIDATION,RENT_22,-10
46879,23,100000,RENT,7.0,EDUCATION,A,2500000,6.03,0.25,N,3,0,corrupted_EDUCATION,RENT_23,1
46880,23,90000,RENT,4.0,VENTURE,A,10000,6.62,0.11,N,2,0,corrupted_VENTURE,RENT_23,-1
46881,22,41000,RENT,6.0,PERSONAL,D,8000,15.62,0.2,N,3,1,corrupted_PERSONAL,RENT_22,1
46882,32,75000,RENT,4.0,VENTURE,B,10000,11.49,0.13,N,9,0,corrupted_VENTURE,RENT_32,6
46883,23,65000,RENT,1.0,VENTURE,C,500000,13.8,0.08,N,3,0,corrupted_VENTURE,RENT_23,-6
46884,27,50000,RENT,2.0,PERSONAL,C,5000,13.11,0.1,N,9,0,corrupted_PERSONAL,RENT_27,6
46885,37,150000,RENT,15.0,HOMEIMPROVEMENT,B,7200,11.14,0.05,N,11,0,corrupted_HOMEIMPROVEMENT,RENT_37,2
46886,24,50000,RENT,3.0,VENTURE,B,6000,9.99,0.12,N,4,0,corrupted_VENTURE,RENT_24,-7
46887,24,33996,RENT,0.0,EDUCATION,C,200000,13.16,0.06,N,3,0,corrupted_EDUCATION,RENT_24,-1
46888,40,60000,RENT,5.0,VENTURE,B,7000,10.0,0.12,N,14,0,corrupted_VENTURE,RENT_40,11
46889,23,90000,RENT,0.0,MEDICAL,A,10000,7.14,0.11,N,2,0,corrupted_MEDICAL,RENT_23,-12
46890,25,80000,RENT,5.0,HOMEIMPROVEMENT,B,5000,10.65,0.06,N,2,0,corrupted_HOMEIMPROVEMENT,RENT_25,0
46891,32,70000,RENT,0.0,EDUCATION,C,3600,13.49,0.05,N,8,0,corrupted_EDUCATION,RENT_32,6
46892,30,40000,RENT,14.0,MEDICAL,B,500000,8.88,0.13,N,8,0,corrupted_MEDICAL,RENT_30,0
46893,22,50000,RENT,0.0,DEBTCONSOLIDATION,A,8000,6.03,0.16,N,4,0,corrupted_DEBTCONSOLIDATION,RENT_22,-4
46894,22,51684,RENT,0.0,VENTURE,B,4000,11.49,0.08,N,4,0,corrupted_VENTURE,RENT_22,0
46895,30,33000,RENT,5.0,MEDICAL,A,8000,7.88,0.24,N,9,0,corrupted_MEDICAL,RENT_30,5
46896,21,31200,RENT,5.0,MEDICAL,B,9000,11.86,0.29,N,4,0,corrupted_MEDICAL,RENT_21,-5
46897,26,92004,RENT,4.0,MEDICAL,B,8400,11.12,0.09,N,4,0,corrupted_MEDICAL,RENT_26,0
46898,51,53000,RENT,2.0,EDUCATION,D,500000,13.67,0.09,N,27,1,corrupted_EDUCATION,RENT_51,23
46899,23,45000,RENT,1.0,EDUCATION,C,8500,14.27,0.19,N,4,0,corrupted_EDUCATION,RENT_23,-23
46900,28,100000,RENT,0.0,PERSONAL,A,20000,6.91,0.2,N,8,0,corrupted_PERSONAL,RENT_28,4
46901,21,24000,RENT,2.0,PERSONAL,A,1500,6.91,0.06,N,2,0,corrupted_PERSONAL,RENT_21,-6
46902,24,25000,RENT,1.0,MEDICAL,C,8500,13.16,0.35,N,4,1,corrupted_MEDICAL,RENT_24,2
46903,38,60000,RENT,5.0,PERSONAL,B,4000,9.99,0.07,N,13,0,corrupted_PERSONAL,RENT_38,9
46904,35,80000,RENT,3.0,DEBTCONSOLIDATION,A,19200,7.49,0.24,N,7,0,corrupted_DEBTCONSOLIDATION,RENT_35,-6
46905,23,57000,RENT,7.0,VENTURE,B,1750000,11.49,0.3,N,3,0,corrupted_VENTURE,RENT_23,-4
46906,37,80000,RENT,21.0,VENTURE,C,800000,12.73,0.1,N,11,0,corrupted_VENTURE,RENT_37,8
46907,22,68000,RENT,2.0,VENTURE,A,1360000,7.88,0.2,N,4,0,corrupted_VENTURE,RENT_22,-7
46908,28,72000,RENT,12.0,PERSONAL,A,8400,6.99,0.12,N,8,0,corrupted_PERSONAL,RENT_28,4
46909,28,70000,RENT,12.0,HOMEIMPROVEMENT,A,1500000,6.62,0.2,N,8,0,corrupted_HOMEIMPROVEMENT,RENT_28,0
46910,22,78000,RENT,4.0,EDUCATION,B,500000,11.11,0.06,N,4,0,corrupted_EDUCATION,RENT_22,-4
46911,26,90000,RENT,2.0,EDUCATION,B,12000,10.99,0.13,N,4,0,corrupted_EDUCATION,RENT_26,0
46912,30,75000,RENT,3.0,PERSONAL,C,15000,13.22,0.2,N,9,0,corrupted_PERSONAL,RENT_30,5
46913,27,49000,RENT,11.0,EDUCATION,A,480000,7.51,0.1,N,5,0,corrupted_EDUCATION,RENT_27,-4
46914,23,48000,RENT,0.0,DEBTCONSOLIDATION,C,4000,13.85,0.08,N,2,1,corrupted_DEBTCONSOLIDATION,RENT_23,-3
46915,26,49000,RENT,0.0,EDUCATION,B,8000,9.96,0.16,N,2,1,corrupted_EDUCATION,RENT_26,0
46916,22,64000,RENT,7.0,VENTURE,NA,20000,16.45,0.31,N,4,1,corrupted_VENTURE,RENT_22,2
46917,22,100000,RENT,6.0,VENTURE,A,950000,5.79,0.09,N,2,0,corrupted_VENTURE,RENT_22,-2
46918,34,45204,RENT,12.0,EDUCATION,A,1412500,7.29,0.31,N,8,0,corrupted_EDUCATION,RENT_34,6
46919,27,100000,RENT,1.0,VENTURE,B,14000,11.89,0.14,N,10,0,corrupted_VENTURE,RENT_27,2
46920,31,75000,RENT,3.0,MEDICAL,B,12000,10.38,0.16,N,9,0,corrupted_MEDICAL,RENT_31,-1
46921,23,68000,RENT,0.0,PERSONAL,C,10400,14.17,0.15,N,4,1,corrupted_PERSONAL,RENT_23,-5
46922,32,100000,RENT,3.0,EDUCATION,B,1500000,9.88,0.15,N,10,0,corrupted_EDUCATION,RENT_32,6
46923,33,72000,RENT,10.0,DEBTCONSOLIDATION,A,5000,7.49,0.07,N,9,0,corrupted_DEBTCONSOLIDATION,RENT_33,-1
46924,29,53500,RENT,2.0,VENTURE,A,10000,9.63,0.19,N,6,0,corrupted_VENTURE,RENT_29,-3
46925,34,117000,RENT,4.0,EDUCATION,A,6000,6.91,0.05,N,7,0,corrupted_EDUCATION,RENT_34,1
46926,24,45000,RENT,0.0,MEDICAL,B,10000,10.25,0.22,N,2,0,corrupted_MEDICAL,RENT_24,-5
46927,27,50000,RENT,5.0,DEBTCONSOLIDATION,B,16000,11.71,0.32,N,5,1,corrupted_DEBTCONSOLIDATION,RENT_27,3
46928,25,31200,RENT,3.0,EDUCATION,B,11200,11.14,0.36,N,4,0,corrupted_EDUCATION,RENT_25,-1
46929,36,55000,RENT,19.0,DEBTCONSOLIDATION,NA,4000,7.9,0.07,N,11,0,corrupted_DEBTCONSOLIDATION,RENT_36,7
46930,32,90000,RENT,4.0,HOMEIMPROVEMENT,B,1200000,10.99,0.13,N,10,0,corrupted_HOMEIMPROVEMENT,RENT_32,-1
46931,27,60000,RENT,3.0,PERSONAL,A,800000,5.99,0.13,N,6,0,corrupted_PERSONAL,RENT_27,-4
46932,22,48840,RENT,2.0,MEDICAL,B,15000,9.88,0.31,N,3,0,corrupted_MEDICAL,RENT_22,-3
46933,25,86000,RENT,9.0,EDUCATION,D,15000,16.49,0.17,N,2,0,corrupted_EDUCATION,RENT_25,-1
46934,23,57000,RENT,5.0,VENTURE,B,5000,9.83,0.09,N,4,0,corrupted_VENTURE,RENT_23,2
46935,25,156600,RENT,8.0,MEDICAL,B,25000,11.48,0.16,N,4,0,corrupted_MEDICAL,RENT_25,0
46936,22,36996,RENT,1.0,MEDICAL,A,1000000,5.99,0.27,N,3,0,corrupted_MEDICAL,RENT_22,-1
46937,22,77000,RENT,7.0,DEBTCONSOLIDATION,B,2000000,11.11,0.26,N,3,0,corrupted_DEBTCONSOLIDATION,RENT_22,0
46938,24,45000,RENT,8.0,MEDICAL,A,6000,7.9,0.13,N,2,0,corrupted_MEDICAL,RENT_24,-1
46939,26,75000,RENT,0.0,HOMEIMPROVEMENT,NA,12000,6.92,0.16,N,4,0,corrupted_HOMEIMPROVEMENT,RENT_26,2
46940,25,43000,RENT,6.0,PERSONAL,B,600000,11.71,0.14,N,3,0,corrupted_PERSONAL,RENT_25,-1
46941,24,60000,RENT,3.0,EDUCATION,C,6000,13.99,0.1,N,3,0,corrupted_EDUCATION,RENT_24,0
46942,22,45000,RENT,4.0,EDUCATION,B,1000000,11.14,0.22,N,2,0,corrupted_EDUCATION,RENT_22,-1
46943,22,150000,RENT,0.0,MEDICAL,A,2000000,6.91,0.13,N,2,0,corrupted_MEDICAL,RENT_22,0
46944,21,32400,RENT,5.0,HOMEIMPROVEMENT,A,460000,7.88,0.14,N,4,0,corrupted_HOMEIMPROVEMENT,RENT_21,2
46945,25,120000,RENT,9.0,VENTURE,A,4800,6.76,0.04,N,4,0,corrupted_VENTURE,RENT_25,0
46946,35,45000,RENT,0.0,EDUCATION,B,8000,10.96,0.18,N,6,0,corrupted_EDUCATION,RENT_35,2
46947,23,130000,RENT,3.0,EDUCATION,B,14000,10.99,0.11,N,2,0,corrupted_EDUCATION,RENT_23,-4
