id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status,interest_rate_tier
45015,27,92004,MORTGAGE,2.0,EDUCATION,B,6000,9.63,0.07,N,7,0,Low Rate
45016,24,52800,RENT,3.0,VENTURE,E,14000,17.56,0.27,Y,4,0,Medium Rate
45017,29,69000,RENT,0.0,EDUCATION,D,25000,14.59,0.36,Y,8,1,Medium Rate
45018,27,39000,RENT,0.0,MEDICAL,B,15000,10.25,0.38,N,6,1,Medium Rate
45019,31,29000,RENT,0.0,HOMEIMPROVEMENT,D,12000,15.05,0.39,N,2,1,Medium Rate
45020,26,44000,MORTGAGE,2.0,PERSONAL,A,11000,7.51,0.25,N,4,0,Low Rate
45021,41,61000,MORTGAGE,14.0,DEBTCONSOLIDATION,A,6000,7.66,0.1,N,15,0,Low Rate
45022,29,80000,MORTGAGE,13.0,PERSONAL,B,20000,11.71,0.25,N,9,0,Medium Rate
45023,25,60000,RENT,5.0,MEDICAL,C,12000,13.06,0.2,Y,3,0,Medium Rate
45024,21,45432,MORTGAGE,4.0,EDUCATION,B,5000,9.88,0.11,N,2,0,Low Rate
45025,40,80000,RENT,5.0,HOMEIMPROVEMENT,B,18000,10.99,0.23,N,16,0,Medium Rate
45026,23,48000,MORTGAGE,7.0,EDUCATION,B,15000,10.65,0.31,N,2,0,Medium Rate
45027,35,78000,MORTGAGE,14.0,DEBTCONSOLIDATION,A,5500,7.66,0.07,N,5,1,Low Rate
45028,32,50000,RENT,4.0,HOMEIMPROVEMENT,A,8000,6.62,0.16,N,6,0,Low Rate
45029,24,66500,RENT,0.0,DEBTCONSOLIDATION,B,15000,11.99,0.23,N,3,0,Medium Rate
45030,28,170000,MORTGAGE,2.0,EDUCATION,D,5000,14.46,0.03,Y,7,0,Medium Rate
45031,24,25000,RENT,2.0,MEDICAL,B,3000,10.99,0.12,N,4,0,Medium Rate
45032,22,75000,RENT,3.0,EDUCATION,B,3000,10.99,0.04,N,4,0,Medium Rate
45033,30,63500,OWN,3.0,PERSONAL,A,2400,6.03,0.04,N,7,0,Low Rate
45034,23,22178,RENT,2.0,VENTURE,B,2500,11.99,0.11,N,3,0,Medium Rate
45035,32,114000,MORTGAGE,11.0,MEDICAL,B,6000,10.37,0.05,N,10,0,Medium Rate
45036,22,55000,MORTGAGE,6.0,MEDICAL,A,4000,6.54,0.07,N,4,0,Low Rate
45037,46,60000,RENT,1.0,MEDICAL,B,4000,9.62,0.07,N,16,0,Low Rate
45038,23,60000,MORTGAGE,1.0,VENTURE,A,7000,9.32,0.12,N,3,0,Low Rate
45039,24,25000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,1600,6.76,0.06,N,2,0,Low Rate
45040,23,65000,MORTGAGE,7.0,EDUCATION,B,10000,10.62,0.15,N,3,0,Medium Rate
45041,22,50000,OWN,1.0,EDUCATION,C,4000,14.35,0.08,Y,4,0,Medium Rate
45042,23,54660,RENT,2.0,PERSONAL,B,4000,10.59,0.07,N,3,1,Medium Rate
45043,27,120000,RENT,0.0,EDUCATION,D,3600,14.84,0.03,N,8,0,Medium Rate
45044,23,34000,RENT,4.0,MEDICAL,B,2400,10.65,0.07,N,6,0,Medium Rate
45045,29,37000,RENT,5.0,MEDICAL,A,15000,6.54,0.41,N,5,1,Low Rate
45046,33,110000,MORTGAGE,2.0,MEDICAL,B,5000,9.99,0.05,N,5,0,Low Rate
45047,23,80730,MORTGAGE,7.0,HOMEIMPROVEMENT,A,9600,7.51,0.12,N,3,0,Low Rate
45048,27,75744,RENT,1.0,MEDICAL,B,30000,9.91,0.38,N,10,1,Low Rate
45049,22,84996,MORTGAGE,4.0,PERSONAL,B,8000,12.69,0.09,N,3,0,Medium Rate
45050,23,83000,MORTGAGE,5.0,PERSONAL,B,15000,10.65,0.18,N,4,1,Medium Rate
45051,25,36000,RENT,0.0,VENTURE,A,4500,8.94,0.13,N,3,1,Low Rate
45052,23,21600,RENT,7.0,EDUCATION,C,4500,13.49,0.21,Y,3,0,Medium Rate
45053,25,80000,RENT,5.0,HOMEIMPROVEMENT,E,6000,16.45,0.07,Y,2,0,Medium Rate
45054,24,54000,MORTGAGE,8.0,PERSONAL,A,4000,7.9,0.07,N,3,0,Low Rate
45055,25,50000,OWN,5.0,HOMEIMPROVEMENT,E,13000,15.68,0.26,Y,2,0,Medium Rate
45056,22,24000,RENT,3.0,DEBTCONSOLIDATION,A,5500,7.9,0.23,N,3,0,Low Rate
45057,26,38500,RENT,0.0,DEBTCONSOLIDATION,C,5000,13.06,0.13,Y,2,0,Medium Rate
45058,22,60000,RENT,6.0,PERSONAL,A,2000,8.49,0.03,N,4,1,Low Rate
45059,37,59000,RENT,0.0,MEDICAL,D,10000,15.65,0.17,N,17,1,Medium Rate
45060,31,90000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,12000,7.88,0.13,N,8,0,Low Rate
45061,26,60000,RENT,3.0,VENTURE,B,3600,10.74,0.06,N,2,0,Medium Rate
45062,27,35000,RENT,0.0,MEDICAL,B,6000,11.11,0.17,N,5,0,Medium Rate
45063,23,47000,RENT,4.0,VENTURE,A,5000,7.66,0.11,N,3,0,Low Rate
45064,23,43236,RENT,1.0,MEDICAL,C,18000,13.57,0.42,Y,2,1,Medium Rate
45065,45,102000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,10000,10.25,0.1,N,15,0,Medium Rate
45066,27,62000,MORTGAGE,11.0,PERSONAL,A,8000,7.51,0.13,N,8,0,Low Rate
45067,23,37200,RENT,6.0,EDUCATION,C,10000,14.27,0.27,Y,2,1,Medium Rate
45068,22,80000,RENT,5.0,EDUCATION,C,6000,14.17,0.07,N,4,0,Medium Rate
45069,25,80000,RENT,3.0,MEDICAL,C,12000,13.11,0.15,N,2,0,Medium Rate
45070,25,80000,RENT,1.0,MEDICAL,C,12000,13.48,0.15,Y,3,0,Medium Rate
45071,25,24000,RENT,3.0,VENTURE,C,3000,12.53,0.13,N,2,0,Medium Rate
45072,28,50000,MORTGAGE,12.0,VENTURE,A,15000,7.49,0.3,N,7,0,Low Rate
45073,28,75000,RENT,2.0,DEBTCONSOLIDATION,A,20000,7.9,0.27,N,7,0,Low Rate
45074,32,42000,RENT,1.0,VENTURE,B,3000,10.0,0.07,N,9,0,Medium Rate
45075,22,30000,RENT,2.0,DEBTCONSOLIDATION,B,7500,11.14,0.25,N,3,0,Medium Rate
45076,25,100000,MORTGAGE,9.0,MEDICAL,A,8000,7.9,0.08,N,2,0,Low Rate
45077,29,87600,MORTGAGE,11.0,HOMEIMPROVEMENT,C,12000,13.79,0.14,Y,10,0,Medium Rate
45078,27,50000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,9500,6.62,0.19,N,5,0,Low Rate
45079,29,65000,RENT,3.0,HOMEIMPROVEMENT,A,8000,5.79,0.12,N,9,0,Low Rate
45080,33,26400,RENT,8.0,MEDICAL,B,10000,11.71,0.38,N,10,1,Medium Rate
45081,43,70000,MORTGAGE,5.0,EDUCATION,A,25000,7.49,0.36,N,14,0,Low Rate
45082,28,25000,RENT,5.0,VENTURE,B,10000,10.38,0.4,N,6,1,Medium Rate
45083,29,39000,RENT,1.0,MEDICAL,C,12000,15.26,0.31,N,7,1,Medium Rate
45084,42,38000,RENT,2.0,MEDICAL,D,5000,13.36,0.13,Y,17,0,Medium Rate
45085,27,47380,MORTGAGE,11.0,HOMEIMPROVEMENT,C,15000,13.79,0.32,Y,6,0,Medium Rate
45086,23,37000,RENT,1.0,PERSONAL,A,7000,7.49,0.19,N,3,0,Low Rate
45087,25,50000,MORTGAGE,9.0,VENTURE,C,12000,12.09,0.24,Y,4,0,Medium Rate
45088,25,90000,RENT,2.0,MEDICAL,C,12000,14.65,0.13,N,4,0,Medium Rate
45089,27,98004,OWN,8.0,VENTURE,A,18500,8.49,0.19,N,5,0,Low Rate
45090,25,54000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,9600,6.03,0.18,N,3,0,Low Rate
45091,25,55000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,7000,8.49,0.13,N,2,0,Low Rate
45092,25,44004,MORTGAGE,2.0,MEDICAL,A,10000,6.92,0.23,N,4,1,Low Rate
45093,23,48000,MORTGAGE,7.0,PERSONAL,A,10000,6.03,0.21,N,2,0,Low Rate
45094,31,66500,OWN,3.0,VENTURE,C,10000,13.23,0.15,N,8,0,Medium Rate
45095,53,100000,MORTGAGE,2.0,PERSONAL,A,12000,5.42,0.12,N,23,0,Low Rate
45096,33,48000,RENT,0.0,MEDICAL,B,4000,11.48,0.08,N,6,0,Medium Rate
45097,25,63000,RENT,5.0,VENTURE,B,6000,10.74,0.1,N,2,0,Medium Rate
45098,24,35000,RENT,4.0,EDUCATION,D,6000,16.29,0.17,Y,4,0,Medium Rate
45099,23,65000,MORTGAGE,7.0,PERSONAL,C,1200,14.72,0.02,N,3,0,Medium Rate
45100,26,175000,RENT,0.0,EDUCATION,A,15000,7.49,0.09,N,3,0,Low Rate
45101,24,73500,OWN,8.0,HOMEIMPROVEMENT,B,14400,12.18,0.18,N,4,0,Medium Rate
45102,35,189000,MORTGAGE,15.0,DEBTCONSOLIDATION,A,6000,8.9,0.03,N,6,0,Low Rate
45103,25,36000,RENT,3.0,MEDICAL,C,10000,13.85,0.28,N,3,0,Medium Rate
45104,24,19200,RENT,3.0,EDUCATION,C,2000,14.22,0.1,Y,4,0,Medium Rate
45105,22,73000,RENT,0.0,DEBTCONSOLIDATION,D,6000,15.62,0.08,Y,3,1,Medium Rate
45106,26,35000,RENT,0.0,MEDICAL,A,8000,7.49,0.23,N,2,0,Low Rate
45107,23,64500,MORTGAGE,4.0,EDUCATION,B,2500,11.83,0.04,N,2,0,Medium Rate
45108,27,45000,RENT,3.0,EDUCATION,A,1775,6.54,0.04,N,8,0,Low Rate
45109,27,35496,RENT,3.0,EDUCATION,A,5500,7.14,0.16,N,10,0,Low Rate
45110,36,75689,RENT,2.0,MEDICAL,A,25000,7.49,0.33,N,13,1,Low Rate
45111,22,42500,RENT,2.0,DEBTCONSOLIDATION,A,7000,7.49,0.16,N,3,0,Low Rate
45112,31,31000,RENT,3.0,HOMEIMPROVEMENT,D,12000,15.7,0.39,Y,5,1,Medium Rate
45113,24,58000,MORTGAGE,8.0,PERSONAL,B,8000,10.65,0.14,N,3,0,Medium Rate
45114,22,70000,MORTGAGE,6.0,MEDICAL,A,4200,7.49,0.06,N,4,0,Low Rate
45115,24,62000,RENT,3.0,HOMEIMPROVEMENT,B,4000,11.12,0.06,N,3,0,Medium Rate
45116,29,50000,RENT,7.0,HOMEIMPROVEMENT,A,4800,8.32,0.1,Y,7,0,Low Rate
45117,34,130000,OWN,10.0,MEDICAL,B,12000,9.91,0.09,N,7,0,Low Rate
45118,29,34000,RENT,9.0,HOMEIMPROVEMENT,D,3000,16.32,0.08,Y,8,1,Medium Rate
45119,37,36000,RENT,2.0,EDUCATION,B,10000,11.11,0.28,N,15,0,Medium Rate
45120,22,40000,RENT,5.0,EDUCATION,B,13200,11.71,0.33,N,4,1,Medium Rate
45121,27,65000,MORTGAGE,5.0,EDUCATION,A,10000,7.88,0.15,N,8,0,Low Rate
45122,43,100000,MORTGAGE,13.0,EDUCATION,A,6000,6.99,0.06,N,11,0,Low Rate
45123,23,90000,MORTGAGE,1.0,VENTURE,B,5500,10.71,0.06,N,4,0,Medium Rate
45124,23,86500,MORTGAGE,7.0,MEDICAL,A,11000,7.29,0.13,N,2,0,Low Rate
45125,34,50000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,4400,10.59,0.09,N,10,0,Medium Rate
45126,29,110000,MORTGAGE,13.0,MEDICAL,B,13000,10.01,0.12,N,7,0,Medium Rate
45127,21,57600,RENT,5.0,VENTURE,D,13000,15.65,0.23,N,2,0,Medium Rate
45128,28,44000,RENT,6.0,MEDICAL,A,5000,7.29,0.11,N,5,0,Low Rate
45129,24,49500,RENT,5.0,MEDICAL,B,12000,10.36,0.24,N,4,0,Medium Rate
45130,29,150000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,7500,7.49,0.05,N,10,0,Low Rate
45131,24,59000,RENT,4.0,PERSONAL,A,6000,7.88,0.1,N,4,0,Low Rate
45132,30,38000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,6000,14.79,0.16,N,10,0,Medium Rate
45133,25,80000,RENT,0.0,PERSONAL,B,2000,11.71,0.03,N,3,0,Medium Rate
45134,26,72000,RENT,0.0,DEBTCONSOLIDATION,B,14000,11.89,0.19,N,3,0,Medium Rate
45135,26,36000,RENT,4.0,VENTURE,D,9500,15.33,0.27,Y,4,1,Medium Rate
45136,24,81996,MORTGAGE,3.0,PERSONAL,A,10000,7.88,0.12,N,2,0,Low Rate
45137,30,61828,RENT,4.0,PERSONAL,D,11000,18.39,0.18,N,4,0,Medium Rate
45138,22,55000,RENT,6.0,MEDICAL,B,8000,12.42,0.15,N,4,0,Medium Rate
45139,25,34000,RENT,5.0,HOMEIMPROVEMENT,C,7500,13.11,0.22,N,3,1,Medium Rate
45140,21,50000,RENT,5.0,DEBTCONSOLIDATION,B,6000,10.75,0.12,N,4,0,Medium Rate
45141,24,52000,RENT,7.0,MEDICAL,A,5000,7.9,0.1,N,4,0,Low Rate
45142,24,59800,OWN,7.0,MEDICAL,D,19500,15.7,0.25,Y,3,0,Medium Rate
45143,29,83600,MORTGAGE,4.0,PERSONAL,C,15000,13.16,0.18,Y,8,0,Medium Rate
45144,23,35000,MORTGAGE,5.0,PERSONAL,A,9000,7.9,0.25,N,4,1,Low Rate
45145,23,108000,MORTGAGE,7.0,VENTURE,B,10000,10.65,0.09,N,3,0,Medium Rate
45146,28,44000,MORTGAGE,0.0,DEBTCONSOLIDATION,D,10000,15.65,0.23,N,8,1,Medium Rate
45147,27,40000,RENT,4.0,PERSONAL,D,9000,16.77,0.23,N,5,0,Medium Rate
45148,24,75000,MORTGAGE,8.0,VENTURE,A,12000,6.92,0.16,N,3,0,Low Rate
45149,22,70000,MORTGAGE,2.0,MEDICAL,B,18000,10.65,0.26,N,4,0,Medium Rate
45150,23,68004,MORTGAGE,7.0,EDUCATION,A,3000,6.39,0.04,N,3,0,Low Rate
45151,29,90000,MORTGAGE,5.0,MEDICAL,B,6000,11.12,0.07,N,6,0,Medium Rate
45152,23,45000,RENT,2.0,MEDICAL,A,6000,7.9,0.13,N,2,0,Low Rate
45153,26,90000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,12000,10.25,0.13,N,4,0,Medium Rate
45154,26,69600,OWN,11.0,VENTURE,A,6000,7.9,0.09,N,2,0,Low Rate
45155,30,95000,MORTGAGE,13.0,HOMEIMPROVEMENT,A,18000,7.9,0.19,N,5,0,Low Rate
45156,38,48000,RENT,1.0,EDUCATION,A,4000,7.88,0.08,N,11,0,Low Rate
45157,40,77367,MORTGAGE,11.0,EDUCATION,A,1500,6.17,0.02,N,17,0,Low Rate
45158,29,30000,RENT,15.0,MEDICAL,A,5000,7.14,0.17,N,9,0,Low Rate
45159,29,50000,MORTGAGE,10.0,PERSONAL,A,5000,6.76,0.1,N,5,0,Low Rate
45160,24,143000,RENT,1.0,EDUCATION,B,7000,10.36,0.05,N,2,0,Medium Rate
45161,27,100000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,5000,7.74,0.05,N,6,0,Low Rate
45162,26,150000,OWN,5.0,VENTURE,B,35000,10.59,0.23,N,2,0,Medium Rate
45163,27,92000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,21000,8.94,0.24,N,7,0,Low Rate
45164,29,50004,MORTGAGE,5.0,PERSONAL,A,10000,8.59,0.2,N,5,0,Low Rate
45165,24,95000,MORTGAGE,8.0,HOMEIMPROVEMENT,C,25000,13.99,0.26,N,2,0,Medium Rate
45166,23,75000,MORTGAGE,0.0,VENTURE,A,10000,6.03,0.13,N,2,0,Low Rate
45167,23,78000,MORTGAGE,8.0,VENTURE,A,8000,8.49,0.1,N,3,0,Low Rate
45168,28,40000,OWN,4.0,MEDICAL,C,5000,13.49,0.13,N,9,0,Medium Rate
45169,33,54000,RENT,2.0,DEBTCONSOLIDATION,B,4000,12.42,0.07,N,7,0,Medium Rate
45170,28,42000,RENT,5.0,MEDICAL,B,9600,11.99,0.23,N,10,0,Medium Rate
45171,23,78000,MORTGAGE,4.0,DEBTCONSOLIDATION,D,10000,12.61,0.13,Y,2,1,Medium Rate
45172,29,56004,RENT,3.0,VENTURE,D,6000,15.62,0.11,Y,6,0,Medium Rate
45173,31,70000,MORTGAGE,2.0,EDUCATION,B,15000,11.89,0.21,N,6,0,Medium Rate
45174,28,28000,RENT,0.0,VENTURE,B,2400,9.76,0.09,N,7,0,Low Rate
45175,27,72000,MORTGAGE,9.0,DEBTCONSOLIDATION,E,6400,16.35,0.09,Y,7,1,Medium Rate
45176,23,55000,MORTGAGE,7.0,PERSONAL,A,5000,5.42,0.09,N,2,0,Low Rate
45177,50,68000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,15900,13.04,0.22,N,15,0,Medium Rate
45178,24,72000,RENT,3.0,PERSONAL,A,6000,8.49,0.08,N,3,0,Low Rate
45179,33,39000,RENT,4.0,VENTURE,D,8000,15.65,0.21,Y,5,1,Medium Rate
45180,26,102000,MORTGAGE,10.0,MEDICAL,C,5000,12.68,0.05,Y,3,0,Medium Rate
45181,26,49000,MORTGAGE,0.0,EDUCATION,B,4000,12.18,0.08,N,2,0,Medium Rate
45182,27,24000,RENT,0.0,MEDICAL,B,12000,10.74,0.5,N,5,0,Medium Rate
45183,31,90000,MORTGAGE,9.0,PERSONAL,A,5000,7.14,0.06,N,9,0,Low Rate
45184,26,34000,RENT,2.0,DEBTCONSOLIDATION,D,8000,16.77,0.24,Y,2,1,Medium Rate
45185,24,30000,RENT,0.0,EDUCATION,D,5000,15.62,0.17,Y,4,1,Medium Rate
45186,26,30000,MORTGAGE,6.0,MEDICAL,E,6000,17.99,0.2,Y,3,1,Medium Rate
45187,26,46800,MORTGAGE,6.0,PERSONAL,E,10800,16.82,0.23,N,4,0,Medium Rate
45188,22,33000,RENT,4.0,DEBTCONSOLIDATION,D,16000,14.09,0.48,N,4,1,Medium Rate
45189,24,90000,RENT,0.0,MEDICAL,A,13000,8.94,0.14,N,4,0,Low Rate
45190,30,36000,RENT,9.0,PERSONAL,C,8000,13.06,0.22,N,5,1,Medium Rate
45191,23,50000,MORTGAGE,5.0,MEDICAL,A,6000,5.42,0.12,N,4,0,Low Rate
45192,29,30000,RENT,0.0,VENTURE,A,6400,7.51,0.22,N,9,0,Low Rate
45193,23,40000,RENT,2.0,VENTURE,B,3000,10.25,0.07,N,3,0,Medium Rate
45194,26,30000,OWN,4.0,EDUCATION,A,11000,7.49,0.37,N,3,0,Low Rate
45195,27,60000,RENT,0.0,DEBTCONSOLIDATION,B,8000,10.25,0.13,N,6,0,Medium Rate
45196,24,85000,MORTGAGE,8.0,EDUCATION,B,25000,10.99,0.29,N,3,0,Medium Rate
45197,21,29000,RENT,2.0,VENTURE,A,6000,7.51,0.2,N,3,0,Low Rate
45198,22,48000,RENT,4.0,VENTURE,D,8000,15.95,0.17,Y,3,0,Medium Rate
45199,29,66300,MORTGAGE,6.0,MEDICAL,B,9600,11.71,0.13,N,10,1,Medium Rate
45200,26,55000,MORTGAGE,11.0,MEDICAL,B,6000,11.12,0.11,N,3,0,Medium Rate
45201,25,81120,MORTGAGE,5.0,HOMEIMPROVEMENT,B,12000,10.25,0.15,N,2,0,Medium Rate
45202,32,72000,MORTGAGE,6.0,PERSONAL,A,5000,7.49,0.07,N,7,0,Low Rate
45203,23,82500,MORTGAGE,8.0,DEBTCONSOLIDATION,A,21000,7.9,0.26,N,2,0,Low Rate
45204,28,58800,MORTGAGE,11.0,HOMEIMPROVEMENT,A,3000,7.51,0.05,N,10,1,Low Rate
45205,23,90000,RENT,4.0,PERSONAL,C,10000,14.22,0.11,Y,3,0,Medium Rate
45206,46,30000,RENT,6.0,VENTURE,B,4800,12.69,0.16,N,15,0,Medium Rate
45207,23,43000,RENT,4.0,EDUCATION,B,8000,9.99,0.19,N,4,0,Low Rate
45208,33,33996,MORTGAGE,0.0,VENTURE,C,5000,13.16,0.15,N,9,0,Medium Rate
45209,27,37440,RENT,2.0,PERSONAL,B,15000,9.88,0.4,N,9,1,Low Rate
45210,23,48000,RENT,2.0,VENTURE,D,10000,16.07,0.21,N,3,1,Medium Rate
45211,36,45136,MORTGAGE,2.0,EDUCATION,B,10175,11.36,0.23,N,17,0,Medium Rate
45212,27,80000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,25000,10.75,0.31,N,10,0,Medium Rate
45213,31,50000,RENT,1.0,MEDICAL,C,8000,12.68,0.16,N,10,0,Medium Rate
45214,26,117000,MORTGAGE,10.0,PERSONAL,B,10000,9.91,0.09,N,2,0,Low Rate
45215,25,36662,RENT,3.0,EDUCATION,B,18000,11.36,0.49,N,4,1,Medium Rate
45216,24,72000,MORTGAGE,5.0,PERSONAL,E,4000,19.69,0.06,Y,2,0,Medium Rate
45217,23,48000,MORTGAGE,7.0,VENTURE,A,15000,7.51,0.31,N,2,0,Low Rate
45218,27,60000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,6000,6.03,0.1,N,9,0,Low Rate
45219,24,72000,RENT,0.0,PERSONAL,B,18000,10.99,0.25,N,3,0,Medium Rate
45220,22,35000,RENT,3.0,EDUCATION,C,3500,12.53,0.1,Y,3,0,Medium Rate
45221,35,60000,RENT,4.0,VENTURE,E,4200,18.79,0.07,Y,6,0,Medium Rate
45222,29,120000,MORTGAGE,13.0,MEDICAL,A,15000,6.91,0.13,N,8,0,Low Rate
45223,28,68000,RENT,4.0,EDUCATION,B,15000,11.48,0.22,N,5,0,Medium Rate
45224,27,100000,MORTGAGE,4.0,MEDICAL,A,5000,8.32,0.05,N,7,0,Low Rate
45225,25,50000,RENT,0.0,MEDICAL,C,14000,13.49,0.29,Y,3,0,Medium Rate
45226,22,55000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,1500,13.49,0.03,N,2,0,Medium Rate
45227,41,46151,RENT,4.0,PERSONAL,B,7000,11.48,0.15,N,17,0,Medium Rate
45228,21,57500,RENT,5.0,VENTURE,B,6500,10.99,0.11,N,3,0,Medium Rate
45229,36,42000,RENT,2.0,MEDICAL,B,4800,9.99,0.11,N,11,0,Low Rate
45230,24,40000,RENT,1.0,DEBTCONSOLIDATION,B,4000,11.86,0.1,N,3,0,Medium Rate
45231,23,40000,MORTGAGE,7.0,PERSONAL,B,5000,11.71,0.13,N,3,0,Medium Rate
45232,34,89000,MORTGAGE,15.0,DEBTCONSOLIDATION,C,10000,13.11,0.11,Y,5,0,Medium Rate
45233,24,61100,RENT,4.0,DEBTCONSOLIDATION,D,25000,17.49,0.41,N,4,1,Medium Rate
45234,32,91800,MORTGAGE,0.0,MEDICAL,D,10000,15.28,0.09,Y,7,1,Medium Rate
45235,26,63360,OWN,5.0,HOMEIMPROVEMENT,D,24250,15.65,0.39,Y,3,0,Medium Rate
45236,27,31000,MORTGAGE,2.0,VENTURE,A,4000,6.76,0.13,N,5,0,Low Rate
45237,22,26000,RENT,0.0,MEDICAL,B,7200,12.42,0.29,N,4,0,Medium Rate
45238,27,50000,RENT,1.0,PERSONAL,B,7500,12.69,0.15,N,8,0,Medium Rate
45239,26,48442,MORTGAGE,6.0,PERSONAL,D,9000,15.33,0.2,Y,4,0,Medium Rate
45240,34,44000,RENT,5.0,DEBTCONSOLIDATION,C,20000,13.49,0.45,N,7,1,Medium Rate
45241,34,30000,RENT,1.0,HOMEIMPROVEMENT,D,10000,15.95,0.33,Y,8,1,Medium Rate
45242,24,60000,OWN,2.0,MEDICAL,B,2500,11.99,0.04,N,2,0,Medium Rate
45243,23,30000,RENT,0.0,EDUCATION,A,3000,7.4,0.1,N,3,0,Low Rate
45244,23,38000,RENT,3.0,DEBTCONSOLIDATION,C,5200,13.49,0.14,N,2,0,Medium Rate
45245,29,100000,MORTGAGE,9.0,PERSONAL,B,20000,11.48,0.2,N,7,0,Medium Rate
45246,22,60000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,17500,6.54,0.29,N,4,0,Low Rate
45247,21,36120,RENT,5.0,VENTURE,B,9000,9.99,0.25,N,3,0,Low Rate
45248,26,40000,MORTGAGE,0.0,VENTURE,A,5000,6.92,0.13,N,2,0,Low Rate
45249,28,65000,RENT,5.0,VENTURE,B,17000,10.38,0.25,N,7,0,Medium Rate
45250,29,165000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,7500,9.32,0.05,N,10,0,Low Rate
45251,22,85000,MORTGAGE,6.0,MEDICAL,A,4000,7.14,0.05,N,3,0,Low Rate
45252,23,70000,RENT,7.0,PERSONAL,B,13000,10.59,0.18,N,2,0,Medium Rate
45253,25,32004,RENT,0.0,MEDICAL,C,5000,14.35,0.16,N,3,0,Medium Rate
45254,24,75000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,12000,9.91,0.16,N,4,0,Low Rate
45255,29,24000,RENT,2.0,PERSONAL,C,1500,13.85,0.06,Y,5,0,Medium Rate
45256,23,81996,MORTGAGE,7.0,PERSONAL,C,6000,14.22,0.08,Y,2,0,Medium Rate
45257,22,45000,RENT,1.0,VENTURE,A,9000,7.43,0.2,N,4,0,Low Rate
45258,21,24000,RENT,5.0,MEDICAL,A,6000,9.32,0.25,N,4,0,Low Rate
45259,27,40000,RENT,1.0,VENTURE,D,2500,14.59,0.06,Y,10,1,Medium Rate
45260,31,36000,RENT,5.0,MEDICAL,F,14500,19.41,0.4,Y,9,1,Medium Rate
45261,26,36000,RENT,1.0,VENTURE,C,5000,14.22,0.14,N,2,0,Medium Rate
45262,35,29000,RENT,1.0,MEDICAL,B,5000,9.91,0.17,N,6,0,Low Rate
45263,53,60000,MORTGAGE,3.0,PERSONAL,A,12000,8.94,0.2,N,26,0,Low Rate
45264,21,33000,OWN,5.0,MEDICAL,A,7500,5.79,0.23,N,4,0,Low Rate
45265,22,46800,MORTGAGE,6.0,MEDICAL,B,13000,10.37,0.3,N,2,0,Medium Rate
45266,25,96000,RENT,2.0,HOMEIMPROVEMENT,C,10000,14.27,0.1,Y,3,0,Medium Rate
45267,24,80000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,15000,7.88,0.19,N,2,0,Low Rate
45268,23,32000,RENT,0.0,EDUCATION,D,4000,14.96,0.12,N,2,1,Medium Rate
45269,27,48996,RENT,2.0,MEDICAL,C,5000,13.16,0.1,Y,9,0,Medium Rate
45270,39,123000,RENT,5.0,DEBTCONSOLIDATION,B,8000,12.21,0.07,N,13,0,Medium Rate
45271,34,64000,MORTGAGE,14.0,MEDICAL,A,21000,7.9,0.32,N,5,0,Low Rate
45272,23,36000,RENT,3.0,VENTURE,C,9500,13.48,0.27,Y,2,0,Medium Rate
45273,41,84000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,10000,7.66,0.12,N,12,0,Low Rate
45274,23,180000,MORTGAGE,7.0,MEDICAL,A,14000,5.42,0.08,N,2,0,Low Rate
45275,29,75000,MORTGAGE,1.0,MEDICAL,C,15000,12.84,0.2,Y,5,0,Medium Rate
45276,23,50000,RENT,5.0,VENTURE,B,7500,11.71,0.15,N,3,0,Medium Rate
45277,30,84000,MORTGAGE,4.0,EDUCATION,B,10000,10.75,0.12,N,5,0,Medium Rate
45278,27,61200,MORTGAGE,5.0,MEDICAL,B,8000,11.49,0.13,N,8,0,Medium Rate
45279,23,34000,RENT,3.0,VENTURE,C,5500,13.11,0.16,N,4,0,Medium Rate
45280,28,30000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,6000,12.69,0.2,N,10,1,Medium Rate
