emp_length,grade_segment,total_loans,avg_interest_rate,defaults,default_percentage
7.546217269069048,C,1,13.85,0.0,0.0
7.55244352902475,missing,1,11.49,0.0,0.0
7.554110326383237,B,1,10.37,0.0,0.0
7.5569502397217185,A,1,9.63,0.0,0.0
7.557433130394648,A,1,7.14,0.0,0.0
7.560520177832121,B,1,9.83,0.0,0.0
7.569536247756696,A,1,6.92,0.0,0.0
7.596862209564756,missing,1,11.49,0.0,0.0
7.601176265398181,A,1,6.99,0.0,0.0
7.602668879917401,A,1,8.9,0.0,0.0
7.606125347627394,B,1,12.21,0.0,0.0
7.6063418716271185,C,1,13.61,0.0,0.0
7.607192554553961,B,1,9.96,0.0,0.0
7.614135054695498,B,1,11.99,0.0,0.0
7.616696579610566,B,1,10.25,0.0,0.0
7.6240084814862925,missing,1,11.71,0.0,0.0
7.624523325898826,B,1,10.65,0.0,0.0
7.630013224881954,missing,1,10.99,0.0,0.0
7.635973316260028,A,1,7.14,0.0,0.0
7.640174395495588,B,1,10.99,0.0,0.0
7.644070855701124,A,1,7.14,0.0,0.0
7.649174930570379,A,1,7.29,0.0,0.0
7.657245158868356,A,1,7.66,0.0,0.0
7.669525608702416,A,1,6.62,0.0,0.0
7.670855640714656,missing,1,7.51,0.0,0.0
7.675453937523175,C,1,13.99,0.0,0.0
7.68389411276655,A,1,5.42,0.0,0.0
7.689936183530815,A,1,8.9,0.0,0.0
7.69195734211138,A,1,7.66,0.0,0.0
7.692263104494646,A,1,7.49,0.0,0.0
7.6972437892651175,missing,1,11.14,0.0,0.0
7.703215227819039,A,1,8.49,0.0,0.0
7.708273741975992,D,1,14.59,0.0,0.0
7.712189831906448,C,1,13.61,0.0,0.0
7.717114574057028,C,1,13.49,0.0,0.0
7.720443499872143,B,1,10.99,0.0,0.0
7.731304067676595,C,1,13.85,0.0,0.0
7.731718961085378,B,1,10.99,0.0,0.0
7.735494726214067,C,1,13.48,0.0,0.0
7.7513485272771545,B,1,12.42,0.0,0.0
7.769964279973971,B,1,9.62,0.0,0.0
7.7715877409999745,A,1,7.9,0.0,0.0
7.775917954976109,A,1,7.51,0.0,0.0
7.785817698349151,B,1,10.37,0.0,0.0
7.792106620651732,C,1,13.22,0.0,0.0
7.797182595741317,B,1,11.83,0.0,0.0
7.797811451623332,B,1,10.36,0.0,0.0
7.797876576041627,B,1,10.99,0.0,0.0
7.81624264345406,B,1,10.74,0.0,0.0
7.817141735454016,A,1,5.99,0.0,0.0
7.818420947832768,A,1,7.88,0.0,0.0
7.826891658773781,C,1,15.23,0.0,0.0
7.829736439666463,B,1,12.69,0.0,0.0
7.832562696624661,C,1,15.27,0.0,0.0
7.837186880591185,D,1,15.33,0.0,0.0
7.84433978722705,C,1,13.06,0.0,0.0
7.860021647956759,A,1,7.14,0.0,0.0
7.8618514158843515,A,1,6.03,0.0,0.0
7.874587836116836,A,1,6.92,0.0,0.0
7.881067710307747,A,1,8.59,0.0,0.0
7.883391073736957,A,1,7.29,0.0,0.0
7.896825133662246,A,1,7.29,0.0,0.0
7.906725301192957,C,1,13.22,0.0,0.0
7.908801898502653,C,1,13.72,0.0,0.0
7.914051791069108,missing,1,6.99,0.0,0.0
7.927975792163814,C,1,13.57,0.0,0.0
7.9315102679916585,C,1,14.17,0.0,0.0
7.939424236686516,A,1,5.42,0.0,0.0
7.94268998561047,missing,1,7.49,0.0,0.0
7.943009242019169,D,1,14.96,0.0,0.0
7.9474174206340615,B,1,11.71,0.0,0.0
7.948870396754383,D,1,16.29,0.0,0.0
7.961605426113668,A,1,7.51,0.0,0.0
7.964709579255362,B,1,10.74,0.0,0.0
7.974143568971675,B,1,12.21,0.0,0.0
7.981245362146549,C,1,13.49,0.0,0.0
7.983365133287326,A,1,6.92,0.0,0.0
7.983967380788299,A,1,5.79,0.0,0.0
7.999116497610805,A,1,6.54,0.0,0.0
8.0,F,1,20.89,0.0,0.0
8.00793709266177,B,1,12.42,0.0,0.0
8.019375105121213,A,1,7.29,0.0,0.0
8.021170737099741,C,1,13.92,0.0,0.0
8.031226544357326,C,1,12.84,0.0,0.0
8.03190787559124,A,1,8.49,0.0,0.0
8.034032189924382,C,1,15.23,0.0,0.0
8.043901069371994,A,1,6.03,0.0,0.0
8.053339138486365,A,1,7.29,0.0,0.0
8.053445115494464,B,1,10.37,0.0,0.0
8.059695894539498,A,1,5.79,0.0,0.0
8.070485901381064,A,1,7.51,0.0,0.0
8.074199460615127,missing,1,10.36,0.0,0.0
8.075480140819929,A,1,7.9,0.0,0.0
8.085550336862502,C,1,14.27,0.0,0.0
8.086401388974526,A,1,7.88,0.0,0.0
8.097537995553164,A,1,6.92,0.0,0.0
8.11150540526134,C,1,13.23,0.0,0.0
8.112156903468009,B,1,11.71,0.0,0.0
8.113315500947996,B,1,10.99,0.0,0.0
8.12424495194291,B,1,10.36,0.0,0.0
8.13013403720595,A,1,8.0,0.0,0.0
8.138489006227346,B,1,12.18,0.0,0.0
8.149035094389083,A,1,6.62,0.0,0.0
8.149981690535435,missing,1,7.49,0.0,0.0
8.156748764126995,A,1,8.9,0.0,0.0
8.159886885824186,A,1,6.91,0.0,0.0
8.180329953881772,A,1,7.88,0.0,0.0
8.187434417003336,A,1,7.51,0.0,0.0
8.205102485237646,A,1,7.88,0.0,0.0
8.214867171788926,E,1,15.07,0.0,0.0
8.222608557061804,A,1,7.49,0.0,0.0
8.227579401114832,B,1,11.99,0.0,0.0
8.237866384398185,D,1,14.46,0.0,0.0
8.238350316414532,B,1,11.49,0.0,0.0
8.240404012743713,missing,1,12.42,0.0,0.0
8.261557531368918,B,1,10.37,0.0,0.0
8.268979636211768,missing,1,13.98,0.0,0.0
8.276177739852585,C,1,11.66,0.0,0.0
8.283791154393235,A,1,8.49,0.0,0.0
8.285489922502027,A,1,6.76,0.0,0.0
8.288123736530205,B,1,10.99,0.0,0.0
8.29508084142691,B,1,10.65,0.0,0.0
8.299572671790116,A,1,7.68,0.0,0.0
8.300413731532977,A,1,6.76,0.0,0.0
8.302373527409202,B,1,10.99,0.0,0.0
8.307934526479437,B,1,10.59,0.0,0.0
8.307948770892345,D,1,16.0,0.0,0.0
8.316306876057867,C,1,13.23,0.0,0.0
8.31759291830712,A,1,8.94,0.0,0.0
8.330610380536866,D,1,13.24,0.0,0.0
8.33193322248502,D,1,14.74,0.0,0.0
8.340562063416998,B,1,11.99,0.0,0.0
8.343641616994221,A,1,7.51,0.0,0.0
8.347701353133262,D,1,16.77,0.0,0.0
8.34955175582357,B,1,12.53,0.0,0.0
8.351134296500273,B,1,10.99,0.0,0.0
8.354976317151582,missing,1,7.14,0.0,0.0
8.356548917257086,B,1,11.86,0.0,0.0
8.36110045245991,A,1,6.62,0.0,0.0
8.363058261935235,A,1,6.76,0.0,0.0
8.377784388017783,C,1,13.49,0.0,0.0
8.381386817647735,A,1,7.51,0.0,0.0
8.386844335072082,C,1,12.87,0.0,0.0
8.394350938559263,C,1,13.35,0.0,0.0
8.397929036738104,B,1,10.37,0.0,0.0
8.404109233799392,C,1,12.73,0.0,0.0
8.406209820814404,A,1,5.79,0.0,0.0
8.410988933885559,C,1,13.11,0.0,0.0
8.42356813443441,A,1,7.88,0.0,0.0
8.429482108127278,A,1,7.51,0.0,0.0
8.440450338158094,A,1,6.03,0.0,0.0
8.44135446257473,A,1,7.29,0.0,0.0
8.444892504891556,A,1,7.74,0.0,0.0
8.461315565881677,B,1,11.11,0.0,0.0
8.4616921774168,D,1,15.2,0.0,0.0
8.46290570307906,E,1,17.56,0.0,0.0
8.464469364504644,missing,1,10.59,0.0,0.0
8.464593604266007,C,1,14.72,0.0,0.0
8.490739883662311,missing,1,6.76,0.0,0.0
8.491101261121742,B,1,10.99,0.0,0.0
8.493947094381625,C,1,14.79,0.0,0.0
8.495296021704887,B,1,10.37,0.0,0.0
8.497460104881455,A,1,6.03,0.0,0.0
8.499837876638225,missing,1,12.99,0.0,0.0
8.5144830054984,B,1,11.83,0.0,0.0
8.52044481169803,C,1,13.92,0.0,0.0
8.52402270632614,A,1,9.32,0.0,0.0
8.528184355726946,A,1,7.88,0.0,0.0
8.539465992215522,A,1,6.62,0.0,0.0
8.544880716912349,A,1,7.74,0.0,0.0
8.55960363429811,A,1,7.51,0.0,0.0
8.559681153222835,B,1,10.59,0.0,0.0
8.561126706369247,C,1,12.73,0.0,0.0
8.5711772729335,A,1,8.9,0.0,0.0
8.586656573285675,B,1,11.48,0.0,0.0
8.589976859419746,A,1,7.49,0.0,0.0
8.596568415276266,B,1,11.86,0.0,0.0
8.602516966871782,A,1,5.79,0.0,0.0
8.605697325644357,D,1,15.65,0.0,0.0
8.606115353734907,C,1,13.8,0.0,0.0
8.61846603579105,A,1,9.63,0.0,0.0
8.620396605788857,C,1,13.16,0.0,0.0
8.625993424843532,A,1,8.49,0.0,0.0
8.627552906299034,missing,1,7.51,0.0,0.0
8.628787268077781,C,1,13.85,0.0,0.0
8.633146036905652,A,1,6.03,0.0,0.0
8.63672951486466,B,1,10.25,0.0,0.0
8.639605206894085,A,1,7.51,0.0,0.0
8.641853615341335,missing,1,13.49,0.0,0.0
8.646384319223493,B,1,10.38,0.0,0.0
8.6708551898394,B,1,10.37,0.0,0.0
8.672524626350103,B,1,8.88,0.0,0.0
8.677273001324345,A,1,8.9,0.0,0.0
8.67760367553043,missing,1,7.14,0.0,0.0
8.678265539373788,B,1,11.99,0.0,0.0
8.685138254656273,B,1,12.69,0.0,0.0
8.686338902459298,A,1,7.14,0.0,0.0
8.686736910753558,A,1,6.76,0.0,0.0
8.68954818761986,B,1,12.53,0.0,0.0
8.690042473944239,B,1,11.99,0.0,0.0
8.701385621005041,missing,1,7.88,0.0,0.0
8.704211226451598,B,1,11.86,0.0,0.0
8.708220688082843,B,1,12.18,0.0,0.0
8.711190918759215,B,1,9.99,0.0,0.0
8.715234832067317,A,1,7.29,0.0,0.0
8.718061999901579,B,1,11.26,0.0,0.0
8.7200837525809,A,1,7.51,0.0,0.0
8.739917158648435,A,1,5.42,0.0,0.0
8.740505201289789,B,1,9.91,0.0,0.0
8.749504091829714,missing,1,7.9,0.0,0.0
8.75342480615904,B,1,12.53,0.0,0.0
8.759261808301652,B,1,11.49,0.0,0.0
8.774403790344978,A,1,8.59,0.0,0.0
8.786161510523879,A,1,7.14,0.0,0.0
8.788325040626965,B,1,12.18,0.0,0.0
8.79119304612517,B,1,11.99,0.0,0.0
8.79917287612124,missing,1,7.51,0.0,0.0
8.801294705226397,missing,1,7.49,0.0,0.0
8.802060346348616,A,1,7.14,0.0,0.0
8.804376949894284,missing,1,10.99,0.0,0.0
8.822607931727028,C,1,14.27,0.0,0.0
8.826228051541875,A,1,8.9,0.0,0.0
8.82886792138783,B,1,10.99,0.0,0.0
8.834168481272753,B,1,11.49,0.0,0.0
8.836688795104585,missing,1,7.51,0.0,0.0
8.841944972222306,B,1,11.71,0.0,0.0
8.84224890605654,A,1,8.9,0.0,0.0
8.845947864530778,C,1,12.99,0.0,0.0
8.849658451929033,B,1,11.99,0.0,0.0
8.854405749000236,A,1,7.66,0.0,0.0
8.869914705398525,A,1,5.79,0.0,0.0
8.869998895471568,missing,1,12.42,0.0,0.0
8.879323902440529,A,1,7.49,0.0,0.0
8.88569924628834,C,1,12.61,0.0,0.0
8.892678547127694,C,1,14.27,0.0,0.0
8.901349163981273,A,1,6.62,0.0,0.0
8.904387349541272,C,1,13.35,0.0,0.0
8.904464922206412,C,1,13.85,0.0,0.0
8.909056213513237,C,1,12.72,0.0,0.0
8.909632111360905,A,1,5.42,0.0,0.0
8.915868193126077,B,1,10.14,0.0,0.0
8.916776215978937,A,1,7.49,0.0,0.0
8.923639184294464,A,1,5.99,0.0,0.0
8.93299009436405,A,1,7.49,0.0,0.0
8.934665476993485,C,1,14.65,0.0,0.0
8.939662948772998,A,1,7.66,0.0,0.0
8.94275250071816,C,1,13.49,0.0,0.0
8.96513998124828,A,1,8.49,0.0,0.0
8.9825913292778,missing,1,17.27,0.0,0.0
8.983980429365799,B,1,9.99,0.0,0.0
8.984517442664746,C,1,13.11,0.0,0.0
8.985079748613007,A,1,7.88,0.0,0.0
8.985947934884194,A,1,7.14,0.0,0.0
9.017116965787137,B,1,9.99,0.0,0.0
9.019132912270074,A,1,7.74,0.0,0.0
9.0207974881695,C,1,13.57,0.0,0.0
9.0230908043178,A,1,5.42,0.0,0.0
9.023226093844428,B,1,10.37,0.0,0.0
9.030170506872516,B,1,10.08,0.0,0.0
9.034320903511087,B,1,11.99,0.0,0.0
9.04108745956098,C,1,12.53,0.0,0.0
9.04636294455307,B,1,10.37,0.0,0.0
9.06561389692796,B,1,11.36,0.0,0.0
9.070531250008646,A,1,7.14,0.0,0.0
9.07411652984991,A,1,7.49,0.0,0.0
9.077764324071955,B,1,11.71,0.0,0.0
9.082726325188505,B,1,10.36,0.0,0.0
9.085397301089861,C,1,13.49,0.0,0.0
9.085906657476745,A,1,6.99,0.0,0.0
9.107650893672062,B,1,11.14,0.0,0.0
9.113559949988176,C,1,12.87,0.0,0.0
9.116532320822273,B,1,11.48,0.0,0.0
9.116917592334199,B,1,10.95,0.0,0.0
9.119579663317289,C,1,14.22,0.0,0.0
9.12564318011274,A,1,5.42,0.0,0.0
9.12612623955253,A,1,6.91,0.0,0.0
9.12689909638165,B,1,11.14,0.0,0.0
9.128657288670473,C,1,13.79,0.0,0.0
9.133434066281536,D,1,16.49,0.0,0.0
9.136596160634012,A,1,8.94,0.0,0.0
9.140157146039577,B,1,10.65,0.0,0.0
9.144369754668622,A,1,7.9,0.0,0.0
9.153109953435672,A,1,7.14,0.0,0.0
9.157245741009703,B,1,10.75,0.0,0.0
9.171888390073956,B,1,10.37,0.0,0.0
9.171897111970946,A,1,7.49,0.0,0.0
9.17475771613212,B,1,10.99,0.0,0.0
9.177713301088064,B,1,10.74,0.0,0.0
9.179355462100109,A,1,7.14,0.0,0.0
9.180163546934509,A,1,6.62,0.0,0.0
9.180571971031211,A,1,5.42,0.0,0.0
9.192397742680894,B,1,10.59,0.0,0.0
9.203586696433689,B,1,10.99,0.0,0.0
9.212380352118526,A,1,6.03,0.0,0.0
9.217340411708424,A,1,8.9,0.0,0.0
9.224501693146177,B,1,9.91,0.0,0.0
9.239924305930383,A,1,7.88,0.0,0.0
9.241078223694277,C,1,14.79,0.0,0.0
9.244366828866106,missing,1,16.77,0.0,0.0
9.248924107027642,D,1,16.49,0.0,0.0
9.254306389875243,B,1,11.49,0.0,0.0
9.268764437009423,A,1,8.9,0.0,0.0
9.277118459456444,B,1,11.89,0.0,0.0
9.278304400755596,A,1,7.29,0.0,0.0
9.28385326784979,missing,1,11.71,0.0,0.0
9.286060407883333,A,1,7.29,0.0,0.0
9.290333764880835,C,1,13.48,0.0,0.0
9.299537124339086,B,1,10.0,0.0,0.0
9.300750813430977,B,1,10.65,0.0,0.0
9.302577515250478,C,1,13.79,0.0,0.0
9.307093290436764,A,1,7.9,0.0,0.0
9.311541034037049,B,1,10.65,0.0,0.0
9.315591371822922,A,1,6.54,0.0,0.0
9.316987944455217,missing,1,13.99,0.0,0.0
9.322670233969527,C,1,13.22,0.0,0.0
9.332266466635026,B,1,10.74,0.0,0.0
9.334313137854164,B,1,11.99,0.0,0.0
9.344416868335186,A,1,6.54,0.0,0.0
9.359410389639455,B,1,11.49,0.0,0.0
9.36647047496293,B,1,12.53,0.0,0.0
9.367746912087618,B,1,10.74,0.0,0.0
9.384601114393735,B,1,11.11,0.0,0.0
9.390520860129385,C,1,13.49,0.0,0.0
9.391777887193001,A,1,6.62,0.0,0.0
9.400005503726838,B,1,11.49,0.0,0.0
9.407436586220534,A,1,7.88,0.0,0.0
9.412945525733772,A,1,5.42,0.0,0.0
9.423454485897818,B,1,11.99,0.0,0.0
9.426822603316612,B,1,10.59,0.0,0.0
9.447685117724198,B,1,11.71,0.0,0.0
9.449377757003916,B,1,12.69,0.0,0.0
9.466464607319049,B,1,10.39,0.0,0.0
9.470482838362901,C,1,13.11,0.0,0.0
9.479671902377493,C,1,13.85,0.0,0.0
9.484249991260297,missing,1,6.92,0.0,0.0
9.491560124400268,C,1,13.06,0.0,0.0
9.496055008072164,missing,1,11.86,0.0,0.0
9.501475870069282,B,1,11.48,0.0,0.0
9.518792015767811,A,1,8.59,0.0,0.0
9.533592928456976,B,1,11.48,0.0,0.0
9.533801013597804,B,1,10.99,0.0,0.0
9.550261179824949,B,1,10.62,0.0,0.0
9.553384650917161,B,1,11.14,0.0,0.0
9.560767264536533,B,1,10.74,0.0,0.0
9.566946095033366,B,1,9.62,0.0,0.0
9.567165243430132,A,1,7.88,0.0,0.0
9.571465061972315,A,1,9.63,0.0,0.0
9.580087039424527,C,1,13.99,0.0,0.0
9.582536202561178,B,1,12.42,0.0,0.0
9.58556471640855,missing,1,12.73,0.0,0.0
9.604618935043366,missing,1,12.99,0.0,0.0
9.613678783935603,A,1,7.9,0.0,0.0
9.633002086477049,B,1,12.18,0.0,0.0
9.634273788382323,D,1,15.62,0.0,0.0
9.63899089265604,B,1,9.45,0.0,0.0
9.643942147984738,B,1,11.49,0.0,0.0
9.65370575619197,B,1,9.88,0.0,0.0
9.656766352920913,B,1,11.58,0.0,0.0
9.65793878833447,B,1,12.69,0.0,0.0
9.661096119415383,B,1,10.25,0.0,0.0
9.67131384046327,B,1,11.71,0.0,0.0
9.671996872243344,D,1,17.49,0.0,0.0
9.6720931933355,B,1,9.88,0.0,0.0
9.677323365710823,B,1,10.99,0.0,0.0
9.67930630271817,B,1,9.99,0.0,0.0
9.694715002133051,A,1,6.62,0.0,0.0
9.71444804541359,C,1,13.48,0.0,0.0
9.716412054848217,C,1,12.84,0.0,0.0
9.722200189632328,C,1,13.06,0.0,0.0
9.731903365042534,C,1,12.53,0.0,0.0
9.737870806673097,C,1,13.85,0.0,0.0
9.762249754991199,A,1,7.51,0.0,0.0
9.764107315804228,C,1,13.47,0.0,0.0
9.76651360451069,A,1,5.42,0.0,0.0
9.767729852471382,missing,1,9.88,0.0,0.0
9.768129725674079,A,1,7.51,0.0,0.0
9.772360869864256,C,1,13.98,0.0,0.0
9.776055732304872,A,1,5.42,0.0,0.0
9.778833052275473,C,1,13.48,0.0,0.0
9.783576450284055,A,1,6.62,0.0,0.0
9.784224579105777,A,1,7.88,0.0,0.0
9.80452382006171,A,1,7.88,0.0,0.0
9.805391136479358,A,1,6.62,0.0,0.0
9.817179000306806,B,1,9.99,0.0,0.0
9.817957611093904,A,1,5.79,0.0,0.0
9.823329102317828,D,1,14.11,0.0,0.0
9.827982617046322,B,1,11.49,0.0,0.0
9.830675223368381,missing,1,12.42,0.0,0.0
9.832345427289779,A,1,7.51,0.0,0.0
9.83274197450918,A,1,7.9,0.0,0.0
9.844607374861681,C,1,12.61,0.0,0.0
9.847141485702469,A,1,7.88,0.0,0.0
9.84732760016134,A,1,7.49,0.0,0.0
9.852345588277391,A,1,8.63,0.0,0.0
9.863841897223185,C,1,14.17,0.0,0.0
9.864740719421764,B,1,9.99,0.0,0.0
9.871936221345877,B,1,9.96,0.0,0.0
9.872867559365499,missing,1,10.99,0.0,0.0
9.875635705864186,A,1,5.42,0.0,0.0
9.876090275855724,A,1,6.62,0.0,0.0
9.88802159553167,C,1,13.85,0.0,0.0
9.899307608219424,A,1,7.29,0.0,0.0
9.932919136080796,missing,1,10.65,0.0,0.0
9.938600519446057,B,1,10.37,0.0,0.0
9.941320459349502,A,1,7.88,0.0,0.0
9.952824011272426,A,1,7.88,0.0,0.0
9.95836206116588,A,1,7.51,0.0,0.0
9.963668584691005,B,1,10.25,0.0,0.0
9.966136493049419,B,1,11.49,0.0,0.0
9.973176280964466,A,1,8.9,0.0,0.0
9.973953942390274,A,1,5.42,0.0,0.0
9.98969095388485,missing,1,16.29,0.0,0.0
10.0,F,1,18.62,0.0,0.0
10.00885782121244,B,1,11.71,0.0,0.0
10.009749640538262,B,1,10.99,0.0,0.0
10.018796699524735,A,1,6.03,0.0,0.0
10.02379237297564,B,1,9.88,0.0,0.0
10.029096124193543,A,1,7.49,0.0,0.0
10.035628512810458,A,1,7.29,0.0,0.0
10.043593809253343,A,1,8.9,0.0,0.0
10.045708738080354,B,1,12.18,0.0,0.0
10.046580833882864,B,1,10.37,0.0,0.0
10.049638060158035,D,1,16.29,0.0,0.0
10.055813668916652,B,1,10.25,0.0,0.0
10.056428024483465,B,1,9.63,0.0,0.0
10.061307125706607,A,1,7.9,0.0,0.0
10.061558334886996,D,1,14.74,0.0,0.0
10.065184808386064,E,1,16.0,0.0,0.0
10.069884173851769,A,1,6.91,0.0,0.0
10.07454822899089,A,1,7.51,0.0,0.0
10.07493748091304,B,1,10.75,0.0,0.0
10.083149699642934,missing,1,7.14,0.0,0.0
10.083549237099307,B,1,10.36,0.0,0.0
10.083664464289889,B,1,11.99,0.0,0.0
10.086394926584093,C,1,14.27,0.0,0.0
10.087872377137778,missing,1,15.96,0.0,0.0
10.090272824187744,A,1,6.17,0.0,0.0
10.096594489522916,B,1,10.99,0.0,0.0
10.10036560632355,A,1,7.9,0.0,0.0
10.105179486666234,B,1,10.62,0.0,0.0
10.106233966929315,B,1,12.18,0.0,0.0
10.113892567494242,B,1,10.51,0.0,0.0
10.12263403199037,C,1,12.61,0.0,0.0
10.12926429712623,missing,1,7.51,0.0,0.0
10.130940777472766,A,1,6.17,0.0,0.0
10.140752771572755,B,1,11.11,0.0,0.0
10.140990014427356,A,1,6.62,0.0,0.0
10.16354746038648,A,1,5.99,0.0,0.0
10.169049875737112,A,1,7.75,0.0,0.0
10.184235454671276,A,1,7.88,0.0,0.0
10.18936300444455,A,1,5.42,0.0,0.0
10.189921531402227,A,1,7.49,0.0,0.0
10.192586669785292,A,1,7.51,0.0,0.0
10.19803656464958,A,1,7.49,0.0,0.0
10.199124781281657,B,1,10.65,0.0,0.0
10.205876796913172,A,1,7.4,0.0,0.0
10.207994875212723,B,1,11.49,0.0,0.0
10.209539525080677,B,1,9.25,0.0,0.0
10.212255611196506,D,1,14.96,0.0,0.0
10.226122746156694,A,1,7.51,0.0,0.0
10.238873801585646,A,1,6.99,0.0,0.0
10.244947243735695,C,1,13.49,0.0,0.0
10.253584398710874,B,1,12.53,0.0,0.0
10.258491234645025,B,1,10.99,0.0,0.0
10.263039019748621,B,1,10.65,0.0,0.0
10.268002035789983,A,1,7.49,0.0,0.0
10.273891604504106,missing,1,13.57,0.0,0.0
10.286640909827362,C,1,12.98,0.0,0.0
10.292827965609161,D,1,13.55,0.0,0.0
10.293246214469525,B,1,10.25,0.0,0.0
10.296801021872458,A,1,7.88,0.0,0.0
10.310258056159926,C,1,13.16,0.0,0.0
10.310695124760855,A,1,7.88,0.0,0.0
10.320522770903576,A,1,7.9,0.0,0.0
10.323222952259897,A,1,8.94,0.0,0.0
10.32438911175684,B,1,12.18,0.0,0.0
10.32447057213896,A,1,6.03,0.0,0.0
10.32635203347716,C,1,12.99,0.0,0.0
10.353225149450964,C,1,12.98,0.0,0.0
10.360883052104523,B,1,10.99,0.0,0.0
10.364713669769376,B,1,10.0,0.0,0.0
10.369213596988367,B,1,10.59,0.0,0.0
10.370511042455572,A,1,7.14,0.0,0.0
10.371994284225652,A,1,7.51,0.0,0.0
10.380344062210122,C,1,13.61,0.0,0.0
10.38227006011629,B,1,10.74,0.0,0.0
10.386745319854057,B,1,11.11,0.0,0.0
10.399480107158277,C,1,14.27,0.0,0.0
10.4064460163604,missing,1,11.71,0.0,0.0
10.410015762586957,A,1,6.54,0.0,0.0
10.433942840906479,A,1,5.42,0.0,0.0
10.437527384690338,B,1,12.69,0.0,0.0
10.442063854779393,B,1,9.91,0.0,0.0
10.442371628532293,A,1,7.9,0.0,0.0
10.44295717372196,B,1,12.53,0.0,0.0
10.446273536206665,B,1,10.65,0.0,0.0
10.448148551831245,missing,1,13.48,0.0,0.0
10.451130592016716,A,1,8.59,0.0,0.0
10.466865785861636,C,1,11.97,0.0,0.0
10.473392306175384,B,1,11.12,0.0,0.0
10.47427832178263,B,1,11.49,0.0,0.0
10.489030386028396,A,1,7.51,0.0,0.0
10.51883845641536,B,1,9.76,0.0,0.0
10.533390952718914,C,1,13.49,0.0,0.0
10.553163813860062,C,1,12.53,0.0,0.0
10.553904694316536,B,1,10.36,0.0,0.0
10.559042595942213,A,1,7.49,0.0,0.0
10.565415198417991,B,1,10.59,0.0,0.0
10.570008810380017,B,1,10.08,0.0,0.0
10.575569794544448,B,1,11.36,0.0,0.0
10.57893898925611,A,1,7.49,0.0,0.0
10.58054307647839,A,1,6.92,0.0,0.0
10.584410155327397,C,1,13.22,0.0,0.0
10.60116305755378,D,1,18.25,0.0,0.0
10.603769036229457,missing,1,14.96,0.0,0.0
10.605926526887549,missing,1,14.27,0.0,0.0
10.605979439298363,B,1,11.49,0.0,0.0
10.608757298558837,A,1,7.51,0.0,0.0
10.61664787389531,A,1,6.03,0.0,0.0
10.628112399808963,A,1,9.32,0.0,0.0
10.64260104427489,B,1,11.71,0.0,0.0
10.656009141425214,D,1,16.77,0.0,0.0
10.65749345378073,B,1,9.63,0.0,0.0
10.657845014867087,B,1,11.86,0.0,0.0
10.663931832401278,missing,1,14.35,0.0,0.0
10.670036916217969,A,1,8.49,0.0,0.0
10.671968846582352,B,1,10.62,0.0,0.0
10.695584938034651,B,1,11.11,0.0,0.0
10.70313576735679,B,1,11.49,0.0,0.0
10.711998371347317,A,1,7.88,0.0,0.0
10.712175984319982,C,1,11.97,0.0,0.0
10.727173146658853,missing,1,10.99,0.0,0.0
10.7399410568732,A,1,8.59,0.0,0.0
10.747233905142268,missing,1,6.03,0.0,0.0
10.759468719439065,B,1,11.11,0.0,0.0
10.771752504761222,missing,1,10.0,0.0,0.0
10.772768977745704,C,1,15.96,0.0,0.0
10.776590531713072,B,1,11.71,0.0,0.0
10.77753448267556,B,1,11.36,0.0,0.0
10.77800257199532,C,1,13.85,0.0,0.0
10.785926224214926,B,1,10.25,0.0,0.0
10.791168067191661,A,1,6.03,0.0,0.0
10.796384977000399,F,1,18.62,0.0,0.0
10.797654624948187,D,1,15.62,0.0,0.0
10.798497890868969,A,1,8.49,0.0,0.0
10.798784297269727,B,1,11.71,0.0,0.0
10.808298259837336,B,1,12.18,0.0,0.0
10.810629323409294,B,1,11.71,0.0,0.0
10.839669200125304,C,1,13.49,0.0,0.0
10.847845566427509,A,1,5.99,0.0,0.0
10.848374473261403,A,1,7.74,0.0,0.0
10.849466678568245,A,1,6.03,0.0,0.0
10.849607913610349,B,1,9.88,0.0,0.0
10.849670141754373,A,1,6.03,0.0,0.0
10.863318829941292,B,1,10.62,0.0,0.0
10.863745615315178,B,1,11.99,0.0,0.0
10.875407353813248,B,1,10.62,0.0,0.0
10.88717760030556,B,1,12.21,0.0,0.0
10.887992792978249,A,1,7.66,0.0,0.0
10.891831264836952,A,1,8.9,0.0,0.0
10.906610860035702,A,1,7.14,0.0,0.0
10.914007830108899,B,1,9.63,0.0,0.0
10.916495145377981,C,1,13.57,0.0,0.0
10.926308564757662,missing,1,10.99,0.0,0.0
10.928464381635463,B,1,10.99,0.0,0.0
10.939863865754175,C,1,13.99,0.0,0.0
10.943003718065896,B,1,11.89,0.0,0.0
10.951610512869454,missing,1,11.49,0.0,0.0
10.969175334208856,A,1,7.9,0.0,0.0
11.0,F,2,17.45,0.0,0.0
11.006271309999542,B,1,12.42,0.0,0.0
11.021171578349712,B,1,11.99,0.0,0.0
11.029931013587793,C,1,14.82,0.0,0.0
11.030072037153957,A,1,7.88,0.0,0.0
11.036623043607575,missing,1,13.47,0.0,0.0
11.03829744129598,A,1,6.62,0.0,0.0
11.040669048077774,B,1,11.49,0.0,0.0
11.043383592456065,D,1,16.07,0.0,0.0
11.046344903571846,B,1,12.21,0.0,0.0
